time,ref,meas,u,target_h,error
82.2,,-0.221004232764244,-0.221004232764244,-0.87999916,-0.01999998
82.3,,-0.147526055574417,-0.147526055574417,-0.17999983,-0.01999998
82.4,,-0.368721902370453,-0.368721902370453,-0.9699991,-0.029999971
82.5,,-0.673105716705322,-0.673105716705322,-0.9699991,-0.029999971
82.6,,-0.408844530582428,-0.408844530582428,-1.0600036,-0.04000002
82.7,,-0.25058588385582,-0.25058588385582,-1.0600036,-0.04000002
82.8,,-0.42526638507843,-0.42526638507843,-0.3600002,-0.04000002
82.9,,-0.704129219055176,-0.704129219055176,-0.3600002,-0.04000002
83,,-0.876977503299713,-0.876977503299713,-1.1499995,-0.050000012
83.1,,-0.507430195808411,-0.507430195808411,-1.1499995,-0.050000012
83.2,,-0.566185712814331,-0.566185712814331,-0.4500001,-0.050000012
83.3,,-0.781445503234863,-0.781445503234863,-0.4500001,-0.050000012
83.4,,-0.468285858631134,-0.468285858631134,-0.4500001,-0.050000012
83.5,,-0.734310507774353,-0.734310507774353,-1.2399993,-0.060000002
83.6,,-0.718830466270447,-0.718830466270447,-1.2399993,-0.060000002
83.7,,-0.420661747455597,-0.420661747455597,-0.54,-0.060000002
83.8,,-0.270339459180832,-0.270339459180832,-0.54,-0.060000002
83.9,,-0.653871178627014,-0.653871178627014,-0.54,-0.060000002
84,,-0.646531581878662,-0.646531581878662,-0.54,-0.060000002
84.1,,0.035373538732529,0.035373538732529,-0.54,-0.060000002
84.2,,-0.464665979146957,-0.464665979146957,-0.54,-0.060000002
84.3,,-0.315956383943558,-0.315956383943558,-0.54,-0.060000002
84.4,,-0.461132347583771,-0.461132347583771,-0.54,-0.060000002
84.5,,-0.757603704929352,-0.757603704929352,-1.3299993,-0.06999999
84.6,,-0.489948630332947,-0.489948630332947,-1.3299993,-0.06999999
84.7,,-0.295084208250046,-0.295084208250046,-0.62999994,-0.06999999
84.8,,-0.477845996618271,-0.477845996618271,-0.62999994,-0.06999999
84.9,,-0.571427941322327,-0.571427941322327,-0.62999994,-0.06999999
85,,-0.803222894668579,-0.803222894668579,-0.62999994,-0.06999999
85.1,,-0.743369698524475,-0.743369698524475,-0.62999994,-0.06999999
85.2,,-0.730379223823547,-0.730379223823547,-0.62999994,-0.06999999
85.3,,-0.010630041360855,-0.010630041360855,-0.62999994,-0.06999999
85.4,,-0.321778327226639,-0.321778327226639,-0.62999994,-0.06999999
85.5,,-0.935964822769165,-0.935964822769165,-0.62999994,-0.06999999
85.6,,-0.801304161548615,-0.801304161548615,-0.62999994,-0.06999999
85.7,,-0.49407684803009,-0.49407684803009,-0.62999994,-0.06999999
85.8,,-0.841843247413635,-0.841843247413635,-0.62999994,-0.06999999
85.9,,-0.071785539388657,-0.071785539388657,-0.62999994,-0.06999999
86,,-0.805496215820313,-0.805496215820313,-0.62999994,-0.06999999
86.1,,-0.502955198287964,-0.502955198287964,-0.62999994,-0.06999999
86.2,,-0.395602703094482,-0.395602703094482,-0.62999994,-0.06999999
86.3,,-0.271485984325409,-0.271485984325409,-0.62999994,-0.06999999
86.4,,-0.921641528606415,-0.921641528606415,-1.4199991,-0.07999998
86.5,,-0.363807618618011,-0.363807618618011,-1.4199991,-0.07999998
86.6,,-0.515551567077637,-0.515551567077637,-0.71999985,-0.07999998
86.7,,-0.59211528301239,-0.59211528301239,-0.71999985,-0.07999998
86.8,,-0.646445274353027,-0.646445274353027,-0.71999985,-0.07999998
86.9,,-0.657352685928345,-0.657352685928345,-0.71999985,-0.07999998
87,,-0.683185458183289,-0.683185458183289,-0.71999985,-0.07999998
87.1,,-0.232977047562599,-0.232977047562599,-0.71999985,-0.07999998
87.2,,-0.893935024738312,-0.893935024738312,-0.71999985,-0.07999998
87.3,,-0.799717903137207,-0.799717903137207,0.0699994,-0.06999999
87.4,,-0.310183346271515,-0.310183346271515,-0.71999985,-0.07999998
87.5,,-0.721100449562073,-0.721100449562073,-0.62999994,-0.06999999
87.6,,-0.718161046504974,-0.718161046504974,0.0699994,-0.06999999
87.7,,-0.702331125736237,-0.702331125736237,-0.62999994,-0.06999999
87.8,,-0.949524998664856,-0.949524998664856,-0.62999994,-0.06999999
87.9,,-0.830217719078064,-0.830217719078064,-0.62999994,-0.06999999
88,,-0.326917260885239,-0.326917260885239,-0.62999994,-0.06999999
88.1,,-0.93220591545105,-0.93220591545105,-1.4199991,-0.07999998
88.2,,-1.08222568035126,-1.08222568035126,-0.62999994,-0.06999999
88.3,,-0.451913177967072,-0.451913177967072,-0.71999985,-0.07999998
88.4,,-0.563891291618347,-0.563891291618347,-1.4199991,-0.07999998
88.5,,-1.31704187393188,-1.31704187393188,-0.71999985,-0.07999998
88.6,,-0.59401661157608,-0.59401661157608,-0.71999985,-0.07999998
88.7,,-0.628587305545807,-0.628587305545807,-0.71999985,-0.07999998
88.8,,-0.915643334388733,-0.915643334388733,-0.71999985,-0.07999998
88.9,,-0.810681104660034,-0.810681104660034,-0.71999985,-0.07999998
89,,-0.76073169708252,-0.76073169708252,-0.71999985,-0.07999998
89.1,,-0.974875211715698,-0.974875211715698,-0.71999985,-0.07999998
89.2,,-0.40628457069397,-0.40628457069397,-0.71999985,-0.07999998
89.3,,-0.975751340389252,-0.975751340389252,-0.71999985,-0.07999998
89.4,,-1.10611724853516,-1.10611724853516,-0.71999985,-0.07999998
89.5,,-0.465021431446075,-0.465021431446075,0.0699994,-0.06999999
89.6,,-0.571083188056946,-0.571083188056946,0.0699994,-0.06999999
89.7,,-0.622583150863647,-0.622583150863647,-0.62999994,-0.06999999
89.8,,-0.911401867866516,-0.911401867866516,-0.62999994,-0.06999999
89.9,,-0.802722811698914,-0.802722811698914,-0.62999994,-0.06999999
90,,-0.762943744659424,-0.762943744659424,-0.62999994,-0.06999999
90.1,,-0.524977207183838,-0.524977207183838,-0.62999994,-0.06999999
90.2,,-0.603978335857391,-0.603978335857391,-0.62999994,-0.06999999
90.3,,-1.09079575538635,-1.09079575538635,-0.62999994,-0.06999999
90.4,,-0.469885170459747,-0.469885170459747,-0.62999994,-0.06999999
90.5,,-0.808721959590912,-0.808721959590912,-0.62999994,-0.06999999
90.6,,-0.766235172748566,-0.766235172748566,-0.62999994,-0.06999999
90.7,,-0.278542816638947,-0.278542816638947,-0.62999994,-0.06999999
90.8,,-1.16717517375946,-1.16717517375946,-0.62999994,-0.06999999
90.9,,-0.949633002281189,-0.949633002281189,-0.62999994,-0.06999999
91,,-0.392435252666473,-0.392435252666473,-0.62999994,-0.06999999
91.1,,-0.517988324165344,-0.517988324165344,-0.62999994,-0.06999999
91.2,,-0.854962468147278,-0.854962468147278,-0.62999994,-0.06999999
91.3,,-0.777388155460358,-0.777388155460358,-0.62999994,-0.06999999
91.4,,-0.742465257644653,-0.742465257644653,-0.62999994,-0.06999999
91.5,,-0.964853227138519,-0.964853227138519,-0.62999994,-0.06999999
91.6,,-0.40078592300415,-0.40078592300415,-0.62999994,-0.06999999
91.7,,-0.522570013999939,-0.522570013999939,-0.62999994,-0.06999999
91.8,,-1.05940043926239,-1.05940043926239,-0.62999994,-0.06999999
91.9,,-0.687630116939545,-0.687630116939545,-0.62999994,-0.06999999
92,,-0.693218946456909,-0.693218946456909,-0.62999994,-0.06999999
92.1,,-0.689593732357025,-0.689593732357025,-0.62999994,-0.06999999
92.2,,-0.49800318479538,-0.49800318479538,-0.62999994,-0.06999999
92.3,,-1.02607333660126,-1.02607333660126,-0.62999994,-0.06999999
92.4,,-0.885486483573914,-0.885486483573914,-0.62999994,-0.06999999
92.5,,-0.343970894813538,-0.343970894813538,0.15999931,-0.060000002
92.6,,-0.752908229827881,-0.752908229827881,0.15999931,-0.060000002
92.7,,-0.271230936050415,-0.271230936050415,-0.54,-0.060000002
92.8,,-0.471337139606476,-0.471337139606476,-0.54,-0.060000002
92.9,,-0.561278402805328,-0.561278402805328,-0.54,-0.060000002
93,,-0.427602112293243,-0.427602112293243,-0.54,-0.060000002
93.1,,-0.092749536037445,-0.092749536037445,-0.54,-0.060000002
93.2,,-0.817945420742035,-0.817945420742035,-0.54,-0.060000002
93.3,,-0.306914031505585,-0.306914031505585,0.24999923,-0.050000012
93.4,,-0.28804337978363,-0.28804337978363,0.24999923,-0.050000012
93.5,,-0.432547748088837,-0.432547748088837,-0.4500001,-0.050000012
93.6,,-0.553266286849976,-0.553266286849976,-0.4500001,-0.050000012
93.7,,-0.612807750701904,-0.612807750701904,-0.4500001,-0.050000012
93.8,,-0.455874025821686,-0.455874025821686,-0.4500001,-0.050000012
93.9,,-0.108261123299599,-0.108261123299599,-0.4500001,-0.050000012
94,,2.79841804504395,2.79841804504395,3.8,0.34999996
94.1,,2.37542724609375,2.37542724609375,4.2,0.35999995
94.2,,3.72419786453247,3.72419786453247,3.9399989,0.35999995
94.3,,3.12163877487183,3.12163877487183,3.2399995,0.35999995
94.4,,3.68365287780762,3.68365287780762,3.2399995,0.35999995
94.5,,3.54935240745544,3.54935240745544,3.2399995,0.35999995
94.6,,4.36827993392944,4.36827993392944,2.4500003,0.34999996
94.7,,2.17177963256836,2.17177963256836,2.4500003,0.34999996
94.8,,3.1857385635376,3.1857385635376,3.1499996,0.34999996
94.9,,1.07569909095764,1.07569909095764,2.3600004,0.33999997
95,,1.92972230911255,1.92972230911255,1.5700012,0.32999998
95.1,,1.72340750694275,1.72340750694275,1.4800013,0.32
95.2,,2.05286502838135,2.05286502838135,1.3900014,0.31
95.3,,0.236408352851868,0.236408352851868,0.5099975,0.28999996
95.4,,2.1238842010498,2.1238842010498,0.41999757,0.27999997
95.5,,0.275373578071594,0.275373578071594,0.24000192,0.26
95.6,,1.25839138031006,1.25839138031006,0.150002,0.25
95.7,,0.241351246833801,0.241351246833801,0.7599967,0.23999995
95.8,,1.23881602287292,1.23881602287292,-0.12000245,0.21999997
95.9,,0.236719012260437,0.236719012260437,-0.20999819,0.20999998
96,,0.790239453315735,0.790239453315735,-0.38999802,0.19
96.1,,-0.015503436326981,-0.015503436326981,-0.48000264,0.17999995
96.2,,0.64863532781601,0.64863532781601,0.12999678,0.16999996
96.3,,-0.083867132663727,-0.083867132663727,-0.7499982,0.14999998
96.4,,-0.280350148677826,-0.280350148677826,-0.8399981,0.13999999
96.5,,-0.599192380905151,-0.599192380905151,-0.22999871,0.13
96.6,,-0.117090061306953,-0.117090061306953,-0.31999862,0.120000005
96.7,,-0.503040194511414,-0.503040194511414,-0.41000324,0.109999955
96.8,,-0.516910672187805,-0.516910672187805,-0.50000316,0.099999964
96.9,,-1.17351627349854,-1.17351627349854,-1.3799981,0.07999998
97,,-0.428028911352158,-0.428028911352158,-0.6799988,0.07999998
97.1,,-0.680217325687408,-0.680217325687408,-0.0699994,0.06999999
97.2,,-1.05865335464478,-1.05865335464478,-0.85999864,0.060000002
97.3,,-1.02347588539124,-1.02347588539124,-0.95000327,0.049999952
97.4,,-0.799713432788849,-0.799713432788849,-0.25000393,0.049999952
97.5,,-0.436873435974121,-0.436873435974121,-0.33999968,0.03999996
97.6,,-0.477870047092438,-0.477870047092438,-1.1299989,0.029999971
97.7,,-0.704825282096863,-0.704825282096863,-0.4299996,0.029999971
97.8,,-0.87312388420105,-0.87312388420105,-0.5199995,0.01999998
97.9,,-0.92168390750885,-0.92168390750885,-1.3099988,0.00999999
98,,-0.743864595890045,-0.743864595890045,-0.6099994,0.00999999
98.1,,-0.850764930248261,-0.850764930248261,-0.69999933,0
98.2,,-0.922686457633972,-0.922686457633972,-1.4900032,-0.01000005
98.3,,-0.97938483953476,-0.97938483953476,0,0
98.4,,-0.993254661560059,-0.993254661560059,-0.09000045,-0.01000005
98.5,,-0.987594485282898,-0.987594485282898,-0.79000396,-0.01000005
98.6,,-0.780026853084564,-0.780026853084564,-0.09000045,-0.01000005
98.7,,-0.898770928382874,-0.898770928382874,-0.8799997,-0.02000004
98.8,,-1.19726550579071,-1.19726550579071,-0.8799997,-0.02000004
98.9,,-0.465426295995712,-0.465426295995712,-0.18000036,-0.02000004
99,,-0.294899821281433,-0.294899821281433,-0.9699996,-0.030000031
99.1,,-1.0489706993103,-1.0489706993103,-0.9699996,-0.030000031
99.2,,-0.863305568695068,-0.863305568695068,-0.27000028,-0.030000031
99.3,,-0.49992898106575,-0.49992898106575,-0.27000028,-0.030000031
99.4,,-0.313829958438873,-0.313829958438873,-1.0599996,-0.04000002
99.5,,-0.642988860607147,-0.642988860607147,-1.0599996,-0.04000002
99.6,,-0.640560865402222,-0.640560865402222,-0.3600002,-0.04000002
99.7,,-0.377718597650528,-0.377718597650528,-0.3600002,-0.04000002
99.8,,-0.697890162467956,-0.697890162467956,-1.1499995,-0.050000012
99.9,,-0.853706061840057,-0.853706061840057,-1.1499995,-0.050000012
100,,-0.756172299385071,-0.756172299385071,-0.4500001,-0.050000012
100.1,,-0.441149592399597,-0.441149592399597,-0.4500001,-0.050000012
100.2,,-0.2815802693367,-0.2815802693367,-0.4500001,-0.050000012
100.3,,-1.07640647888184,-1.07640647888184,-0.4500001,-0.050000012
100.4,,-0.461990356445313,-0.461990356445313,-0.4500001,-0.050000012
100.5,,-0.27974471449852,-0.27974471449852,-0.4500001,-0.050000012
100.6,,-0.193024381995201,-0.193024381995201,-0.4500001,-0.050000012
100.7,,-0.160340040922165,-0.160340040922165,-0.4500001,-0.050000012
100.8,,-0.826864123344421,-0.826864123344421,-0.4500001,-0.050000012
100.9,,-0.479935139417648,-0.479935139417648,-0.4500001,-0.050000012
101,,0.113507807254791,0.113507807254791,-0.4500001,-0.050000012
101.1,,-0.408527135848999,-0.408527135848999,-0.4500001,-0.050000012
101.2,,-0.095553904771805,-0.095553904771805,-0.4500001,-0.050000012
101.3,,-0.529808640480042,-0.529808640480042,-0.4500001,-0.050000012
101.4,,-0.330223619937897,-0.330223619937897,-0.4500001,-0.050000012
101.5,,-0.235615327954292,-0.235615327954292,0.33999914,-0.04000002
101.6,,-0.417052686214447,-0.417052686214447,0.33999914,-0.04000002
101.7,,-0.255089342594147,-0.255089342594147,-0.3600002,-0.04000002
101.8,,0.236870974302292,0.236870974302292,-0.3600002,-0.04000002
101.9,,-0.340843081474304,-0.340843081474304,-0.3600002,-0.04000002
102,,-0.058418601751328,-0.058418601751328,-0.3600002,-0.04000002
102.1,,-0.058322358876467,-0.058322358876467,0.42999905,-0.030000031
102.2,,0.344828486442566,0.344828486442566,0.42999905,-0.030000031
102.3,,-0.281611502170563,-0.281611502170563,-0.27000028,-0.030000031
102.4,,-0.442288815975189,-0.442288815975189,0.51999897,-0.02000004
102.5,,0.365164786577225,0.365164786577225,0.51999897,-0.02000004
102.6,,0.1608095318079,0.1608095318079,-0.18000036,-0.02000004
102.7,,0.061958622187376,0.061958622187376,0.6099989,-0.01000005
102.8,,0.628553509712219,0.628553509712219,0.6099989,-0.01000005
102.9,,0.070349305868149,0.070349305868149,-0.09000045,-0.01000005
103,,-0.000942956656218,-0.000942956656218,0.7000035,0
103.1,,0.190944120287895,0.190944120287895,0.7000035,0
103.2,,0.065222196280956,0.065222196280956,0,0
103.3,,0.227246075868607,0.227246075868607,0.78999925,0.00999999
103.4,,0.085139505565167,0.085139505565167,0.78999925,0.00999999
103.5,,-0.010066363960505,-0.010066363960505,0.089999914,0.00999999
103.6,,0.399469792842865,0.399469792842865,0.87999916,0.01999998
103.7,,0.410633265972138,0.410633265972138,0.87999916,0.01999998
103.8,,0.185756117105484,0.185756117105484,0.17999983,0.01999998
103.9,,0.293377816677094,0.293377816677094,0.9699991,0.029999971
104,,0.565956473350525,0.565956473350525,0.9699991,0.029999971
104.1,,0.501977324485779,0.501977324485779,1.059999,0.03999996
104.2,,0.235872641205788,0.235872641205788,1.059999,0.03999996
104.3,,0.320874571800232,0.320874571800232,0.35999966,0.03999996
104.4,,1.03215444087982,1.03215444087982,1.1499989,0.049999952
104.5,,0.757759928703308,0.757759928703308,1.1499989,0.049999952
104.6,,0.376209497451782,0.376209497451782,0.44999957,0.049999952
104.7,,0.397871315479279,0.397871315479279,0.44999957,0.049999952
104.8,,0.623287558555603,0.623287558555603,0.44999957,0.049999952
104.9,,0.984544038772583,0.984544038772583,0.44999957,0.049999952
105,,0.500636100769043,0.500636100769043,0.44999957,0.049999952
105.1,,0.910672187805176,0.910672187805176,1.2400035,0.060000002
105.2,,0.043737798929215,0.043737798929215,1.2400035,0.060000002
105.3,,0.66657018661499,0.66657018661499,0.54,0.060000002
105.4,,0.770710945129395,0.770710945129395,0.54,0.060000002
105.5,,0.197949185967445,0.197949185967445,0.54,0.060000002
105.6,,0.069065570831299,0.069065570831299,0.54,0.060000002
105.7,,0.708631813526154,0.708631813526154,0.54,0.060000002
105.8,,0.34925502538681,0.34925502538681,0.54,0.060000002
105.9,,0.416879057884216,0.416879057884216,1.3299993,0.06999999
106,,1.08482801914215,1.08482801914215,1.3299993,0.06999999
106.1,,0.370291590690613,0.370291590690613,0.62999994,0.06999999
106.2,,0.16362239420414,0.16362239420414,0.62999994,0.06999999
106.3,,0.760511040687561,0.760511040687561,0.62999994,0.06999999
106.4,,0.411515384912491,0.411515384912491,0.62999994,0.06999999
106.5,,0.417242169380188,0.417242169380188,0.62999994,0.06999999
106.6,,0.668659150600433,0.668659150600433,0.62999994,0.06999999
106.7,,0.141957774758339,0.141957774758339,0.62999994,0.06999999
106.8,,-0.378022521734238,-0.378022521734238,-0.15999931,0.060000002
106.9,,0.428590208292007,0.428590208292007,-0.15999931,0.060000002
107,,0.230352029204369,0.230352029204369,0.54,0.060000002
107.1,,-0.098522365093231,-0.098522365093231,0.54,0.060000002
107.2,,-0.065430209040642,-0.065430209040642,0.54,0.060000002
107.3,,-0.260805279016495,-0.260805279016495,0.54,0.060000002
107.4,,0.268478572368622,0.268478572368622,0.54,0.060000002
107.5,,0.584661424160004,0.584661424160004,0.54,0.060000002
107.6,,-0.135130196809769,-0.135130196809769,0.54,0.060000002
107.7,,-0.081314571201801,-0.081314571201801,-0.25000393,0.049999952
107.8,,-0.282790273427963,-0.282790273427963,-0.25000393,0.049999952
107.9,,1.14968371391296,1.14968371391296,0.44999957,0.049999952
108,,0.392605155706406,0.392605155706406,0.44999957,0.049999952
108.1,,0.208230972290039,0.208230972290039,0.44999957,0.049999952
108.2,,-0.123929172754288,-0.123929172754288,-0.33999968,0.03999996
108.3,,0.36936429142952,0.36936429142952,-0.33999968,0.03999996
108.4,,0.380845695734024,0.380845695734024,0.35999966,0.03999996
108.5,,0.201779067516327,0.201779067516327,0.35999966,0.03999996
108.6,,-0.127469062805176,-0.127469062805176,0.35999966,0.03999996
108.7,,0.783790111541748,0.783790111541748,-0.4299996,0.029999971
108.8,,-0.056385040283203,-0.056385040283203,-0.4299996,0.029999971
108.9,,-0.038110513240099,-0.038110513240099,0.26999974,0.029999971
109,,0.157281905412674,0.157281905412674,-0.5199995,0.01999998
109.1,,0.07911928743124,0.07911928743124,-0.5199995,0.01999998
109.2,,0.44840207695961,0.44840207695961,0.17999983,0.01999998
109.3,,0.021112263202667,0.021112263202667,0.17999983,0.01999998
109.4,,-0.276197373867035,-0.276197373867035,-0.6099994,0.00999999
109.5,,-0.376444101333618,-0.376444101333618,-0.6099994,0.00999999
109.6,,-0.24607914686203,-0.24607914686203,0.089999914,0.00999999
109.7,,-0.161283567547798,-0.161283567547798,-0.69999933,0
109.8,,-0.326665818691254,-0.326665818691254,-0.69999933,0
109.9,,-0.453738212585449,-0.453738212585449,0,0
110,,-0.288487076759338,-0.288487076759338,0,0
110.1,,0.033181101083756,0.033181101083756,-0.79000396,-0.01000005
110.2,,-0.021335540339351,-0.021335540339351,-0.79000396,-0.01000005
110.3,,-0.482509821653366,-0.482509821653366,-0.8799997,-0.02000004
110.4,,-0.334780931472778,-0.334780931472778,-0.8799997,-0.02000004
110.5,,-0.209950402379036,-0.209950402379036,-0.18000036,-0.02000004
110.6,,-0.154731273651123,-0.154731273651123,-0.18000036,-0.02000004
110.7,,-0.555698275566101,-0.555698275566101,-0.9699996,-0.030000031
110.8,,-0.592668354511261,-0.592668354511261,-0.9699996,-0.030000031
110.9,,-0.351442068815231,-0.351442068815231,-0.27000028,-0.030000031
111,,-0.232361614704132,-0.232361614704132,-0.27000028,-0.030000031
111.1,,-0.598290681838989,-0.598290681838989,-1.0599996,-0.04000002
111.2,,-0.616036951541901,-0.616036951541901,-1.0599996,-0.04000002
111.3,,-0.364263385534286,-0.364263385534286,-0.3600002,-0.04000002
111.4,,-0.239396125078201,-0.239396125078201,-0.3600002,-0.04000002
111.5,,-0.602150201797485,-0.602150201797485,-0.3600002,-0.04000002
111.6,,-0.618154525756836,-0.618154525756836,-0.3600002,-0.04000002
111.7,,-0.365425229072571,-0.365425229072571,-0.3600002,-0.04000002
111.8,,-0.240033581852913,-0.240033581852913,-0.3600002,-0.04000002
111.9,,-0.602499961853027,-0.602499961853027,-0.3600002,-0.04000002
112,,-0.618346393108368,-0.618346393108368,-0.3600002,-0.04000002
112.1,,0.050837516784668,0.050837516784668,-0.3600002,-0.04000002
112.2,,-0.01164823025465,-0.01164823025465,-0.3600002,-0.04000002
112.3,,-0.4771948158741,-0.4771948158741,-0.3600002,-0.04000002
112.4,,-0.133228898048401,-0.133228898048401,0.42999905,-0.030000031
112.5,,-0.099367529153824,-0.099367529153824,0.42999905,-0.030000031
112.6,,-0.094059236347675,-0.094059236347675,-0.27000028,-0.030000031
112.7,,-0.077876836061478,-0.077876836061478,0.51999897,-0.02000004
112.8,,-0.14094166457653,-0.14094166457653,0.51999897,-0.02000004
112.9,,-0.103599190711975,-0.103599190711975,-0.18000036,-0.02000004
113,,-0.096380963921547,-0.096380963921547,0.6099989,-0.01000005
113.1,,0.138581410050392,0.138581410050392,0.6099989,-0.01000005
113.2,,0.036493048071861,0.036493048071861,-0.09000045,-0.01000005
113.3,,-0.2544886469841,-0.2544886469841,0.7000035,0
113.4,,0.038564592599869,0.038564592599869,0.7000035,0
113.5,,-0.005111880600452,-0.005111880600452,0.78999925,0.00999999
113.6,,0.17538683116436,0.17538683116436,0.78999925,0.00999999
113.7,,0.069956555962563,0.069956555962563,0.089999914,0.00999999
113.8,,0.661106944084168,0.661106944084168,0.87999916,0.01999998
113.9,,0.088209956884384,0.088209956884384,0.87999916,0.01999998
114,,0.226588487625122,0.226588487625122,0.9699991,0.029999971
114.1,,0.098048686981201,0.098048686981201,0.9699991,0.029999971
114.2,,0.676519870758057,0.676519870758057,1.059999,0.03999996
114.3,,0.796018302440643,0.796018302440643,1.8499982,0.049999952
114.4,,0.614932298660278,0.614932298660278,1.1499989,0.049999952
114.5,,0.311116129159927,0.311116129159927,0.44999957,0.049999952
114.6,,0.793420791625977,0.793420791625977,1.2400035,0.060000002
114.7,,0.860156774520874,0.860156774520874,1.2400035,0.060000002
114.8,,1.10028672218323,1.10028672218323,1.3299993,0.06999999
114.9,,1.02194237709045,1.02194237709045,1.3299993,0.06999999
115,,1.18999874591827,1.18999874591827,1.4199991,0.07999998
115.1,,0.626630187034607,0.626630187034607,1.4199991,0.07999998
115.2,,1.00032615661621,1.00032615661621,0.71999985,0.07999998
115.3,,0.973676800727844,0.973676800727844,1.5099992,0.089999974
115.4,,0.712405800819397,0.712405800819397,1.5099992,0.089999974
115.5,,1.28986942768097,1.28986942768097,1.599999,0.099999964
115.6,,1.33699870109558,1.33699870109558,1.599999,0.099999964
115.7,,0.29091465473175,0.29091465473175,0.8999997,0.099999964
115.8,,1.23250150680542,1.23250150680542,1.689999,0.109999955
115.9,,1.13163733482361,1.13163733482361,1.689999,0.109999955
116,,0.382703900337219,0.382703900337219,0.9899996,0.109999955
116.1,,0.66203224658966,0.66203224658966,0.9899996,0.109999955
116.2,,0.576163649559021,0.576163649559021,0.9899996,0.109999955
116.3,,0.736789464950562,0.736789464950562,0.9899996,0.109999955
116.4,,1.06076574325562,1.06076574325562,0.9899996,0.109999955
116.5,,0.590469360351563,0.590469360351563,0.9899996,0.109999955
116.6,,0.085788458585739,0.085788458585739,0.9899996,0.109999955
116.7,,0.946071624755859,0.946071624755859,0.9899996,0.109999955
116.8,,0.732003748416901,0.732003748416901,0.9899996,0.109999955
116.9,,-0.041019886732102,-0.041019886732102,0.9899996,0.109999955
117,,0.634015440940857,0.634015440940857,0.9899996,0.109999955
117.1,,0.803273975849152,0.803273975849152,0.9899996,0.109999955
117.2,,0.202545136213303,0.202545136213303,0.20000035,0.099999964
117.3,,0.563186883926392,0.563186883926392,0.20000035,0.099999964
117.4,,0.52193146944046,0.52193146944046,0.8999997,0.099999964
117.5,,-0.156277447938919,-0.156277447938919,0.8999997,0.099999964
117.6,,1.01772248744965,1.01772248744965,0.8999997,0.099999964
117.7,,0.784585475921631,0.784585475921631,0.8999997,0.099999964
117.8,,0.410023629665375,0.410023629665375,0.8999997,0.099999964
117.9,,0.444589018821716,0.444589018821716,0.11000043,0.089999974
118,,1.12475848197937,1.12475848197937,0.11000043,0.089999974
118.1,,0.392199754714966,0.392199754714966,0.80999976,0.089999974
118.2,,0.639271914958954,0.639271914958954,0.80999976,0.089999974
118.3,,0.576946020126343,0.576946020126343,0.80999976,0.089999974
118.4,,0.746265351772308,0.746265351772308,0.020000517,0.07999998
118.5,,0.629070281982422,0.629070281982422,0.020000517,0.07999998
118.6,,0.775810897350311,0.775810897350311,0.71999985,0.07999998
118.7,,0.200747326016426,0.200747326016426,0.71999985,0.07999998
118.8,,0.984394669532776,0.984394669532776,0.71999985,0.07999998
118.9,,0.766299962997437,0.766299962997437,0.71999985,0.07999998
119,,3.52957487106323,3.52957487106323,3.8,0.58
119.1,,3.72189831733704,3.72189831733704,4.2,0.57
119.2,,4.25428056716919,4.25428056716919,4.430001,0.57
119.3,,4.11951303482056,4.11951303482056,5.13,0.57
119.4,,5.36933755874634,5.36933755874634,5.13,0.57
119.5,,3.387122631073,3.387122631073,5.13,0.57
119.6,,4.0691237449646,4.0691237449646,4.3400006,0.56
119.7,,3.57065463066101,3.57065463066101,3.5499969,0.54999995
119.8,,3.27949523925781,3.27949523925781,3.459997,0.53999996
119.9,,2.68630766868591,2.68630766868591,3.370001,0.53
120,,3.23762655258179,3.23762655258179,3.2800012,0.52
120.1,,2.21333050727844,2.21333050727844,3.1900012,0.51
120.2,,2.08247900009155,2.08247900009155,2.3099973,0.48999995
120.3,,1.82527101039886,1.82527101039886,1.4299982,0.46999997
120.4,,1.86414217948914,1.86414217948914,2.0400019,0.45999998
120.5,,0.360042810440063,0.360042810440063,1.8600019,0.44
120.6,,1.05924987792969,1.05924987792969,0.9799981,0.41999996
120.7,,0.572631299495697,0.572631299495697,1.5899975,0.40999997
120.8,,0.521690011024475,0.521690011024475,1.4100019,0.39
120.9,,-0.172263562679291,-0.172263562679291,1.320002,0.38
121,,0.321161359548569,0.321161359548569,1.1400021,0.36
121.1,,1.06465291976929,1.06465291976929,1.0500022,0.35000002
121.2,,0.559952735900879,0.559952735900879,0.869993,0.32999992
121.3,,0.31853848695755,0.31853848695755,0.77999306,0.31999993
121.4,,0.596627116203308,0.596627116203308,0.6000016,0.29999995
121.5,,0.102063074707985,0.102063074707985,0.51000166,0.28999996
121.6,,0.472657442092896,0.472657442092896,0.33000183,0.26999998
121.7,,0.48008131980896,0.48008131980896,0.24000192,0.26
121.8,,0.239223569631577,0.239223569631577,0.85000134,0.25
121.9,,0.346807301044464,0.346807301044464,-0.029997826,0.23000002
122,,0.16610187292099,0.16610187292099,-0.11999774,0.22000003
122.1,,-0.135056465864182,-0.135056465864182,1.2800009,0.22000003
122.2,,0.348668038845062,0.348668038845062,1.1899916,0.20999992
122.3,,-0.040089279413223,-0.040089279413223,0.39999235,0.19999993
122.4,,-0.046171523630619,-0.046171523630619,0.31000078,0.18999994
122.5,,-0.250612705945969,-0.250612705945969,1.0100001,0.18999994
122.6,,-0.160682529211044,-0.160682529211044,0.9200002,0.17999995
