time,ref,meas,u,target_h,error,Target
132.20000000000002,,2.0411787033081055,2.0411787033081055,,0.28999996,3.309999
132.3,,1.6878690719604492,1.6878690719604492,,0.27999997,2.5199997
132.4,,2.0211105346679688,2.0211105346679688,,0.28999996,2.6099997
132.5,,1.8885254859924316,1.8885254859924316,,0.28999996,3.309999
132.6,,2.858459949493408,2.858459949493408,,0.28999996,2.6099997
132.70000000000002,,1.4698519706726074,1.4698519706726074,,0.28999996,2.6099997
132.8,,1.7106759548187256,1.7106759548187256,,0.28999996,2.6099997
132.9,,1.8339288234710693,1.8339288234710693,,0.28999996,2.6099997
133.0,,1.0796854496002197,1.0796854496002197,,0.28999996,2.6099997
133.1,,2.545806407928467,2.545806407928467,,0.28999996,2.6099997
133.20000000000002,,2.735055923461914,2.735055923461914,,0.27999997,1.8200004
133.3,,1.4089192152023315,1.4089192152023315,,0.27999997,1.8200004
133.4,,2.075014114379883,2.075014114379883,,0.27999997,2.5199997
133.5,,2.6880040168762207,2.6880040168762207,,0.27999997,2.5199997
133.6,,2.59796404838562,2.59796404838562,,0.28999996,3.309999
133.70000000000002,,2.173356056213379,2.173356056213379,,0.27999997,2.5199997
133.8,,1.5932834148406982,1.5932834148406982,,0.27999997,1.8200004
133.9,,1.8285789489746094,1.8285789489746094,,0.28999996,3.309999
134.0,,2.2822277545928955,2.2822277545928955,,0.28999996,3.309999
134.1,,2.564089059829712,2.564089059829712,,0.27999997,1.8200004
134.20000000000002,,2.4537582397460938,2.4537582397460938,,0.28999996,2.6099997
134.3,,1.7929012775421143,1.7929012775421143,,0.28999996,3.309999
134.4,,2.0540456771850586,2.0540456771850586,,0.27999997,1.8200004
134.5,,1.3819103240966797,1.3819103240966797,,0.27999997,1.8200004
134.6,,1.7758336067199707,1.7758336067199707,,0.27999997,2.5199997
134.70000000000002,,1.8661015033721924,1.8661015033721924,,0.27999997,2.5199997
134.8,,1.4349381923675537,1.4349381923675537,,0.27999997,2.5199997
134.9,,1.5990934371948242,1.5990934371948242,,0.27999997,2.5199997
135.0,,2.9417781829833984,2.9417781829833984,,0.27999997,2.5199997
135.1,,1.5109916925430298,1.5109916925430298,,0.27999997,2.5199997
135.20000000000002,,2.8826119899749756,2.8826119899749756,,0.27999997,2.5199997
135.3,,2.1033401489257812,2.1033401489257812,,0.27999997,2.5199997
135.4,,1.8868887424468994,1.8868887424468994,,0.27999997,2.5199997
135.5,,1.822251319885254,1.822251319885254,,0.27999997,2.5199997
135.6,,2.068537712097168,2.068537712097168,,0.27999997,2.5199997
135.70000000000002,,2.511190414428711,2.511190414428711,,0.27999997,2.5199997
135.8,,2.3100271224975586,2.3100271224975586,,0.27999997,2.5199997
135.9,,2.1298680305480957,2.1298680305480957,,0.26999998,1.7300005
136.0,,1.874428153038025,1.874428153038025,,0.26999998,1.7300005
136.1,,2.1810250282287598,2.1810250282287598,,0.26999998,2.4299998
136.20000000000002,,1.9063210487365723,1.9063210487365723,,0.26999998,2.4299998
136.3,,1.7569162845611572,1.7569162845611572,,0.26999998,2.4299998
136.4,,1.9375922679901123,1.9375922679901123,,0.26999998,2.4299998
136.5,,1.8607988357543945,1.8607988357543945,,0.26999998,2.4299998
136.6,,1.43231999874115,1.43231999874115,,0.26999998,2.4299998
136.70000000000002,,1.288549780845642,1.288549780845642,,0.26999998,2.4299998
136.8,,1.8050141334533691,1.8050141334533691,,0.26999998,2.4299998
136.9,,2.6903223991394043,2.6903223991394043,,0.26999998,2.4299998
137.0,,2.0591094493865967,2.0591094493865967,,0.26,1.6400006
137.1,,1.6967225074768066,1.6967225074768066,,0.26,1.6400006
137.20000000000002,,1.694244146347046,1.694244146347046,,0.26,2.34
137.3,,1.4347989559173584,1.4347989559173584,,0.26,2.34
137.4,,1.1110811233520508,1.1110811233520508,,0.26,2.34
137.5,,2.1253323554992676,2.1253323554992676,,0.26,2.34
137.6,,1.0441067218780518,1.0441067218780518,,0.26,2.34
137.70000000000002,,2.0072360038757324,2.0072360038757324,,0.26,2.34
137.8,,0.43786829710006714,0.43786829710006714,,0.26,2.34
137.9,,1.0311849117279053,1.0311849117279053,,0.25,1.5500007
138.0,,1.0962679386138916,1.0962679386138916,,0.25,1.5500007
138.1,,2.122201442718506,2.122201442718506,,0.25,2.25
138.20000000000002,,1.712554931640625,1.712554931640625,,0.25,2.25
138.3,,1.9310084581375122,1.9310084581375122,,0.25,2.25
138.4,,0.8771068453788757,0.8771068453788757,,0.25,2.25
138.5,,1.6885817050933838,1.6885817050933838,,0.25,2.25
