time,ref,meas,u,target_h,error,Target
239.70000000000002,,2.7840280532836914,2.7840280532836914,,0.42999995,3.8699994
239.8,,3.7699856758117676,3.7699856758117676,,0.41999996,3.0800002
239.9,,2.7416250705718994,2.7416250705718994,,0.41999996,3.0800002
240.0,,3.9671714305877686,3.9671714305877686,,0.41999996,3.7799995
240.10000000000002,,2.790587902069092,2.790587902069092,,0.40999997,2.9900005
240.20000000000002,,2.7873125076293945,2.7873125076293945,,0.40999997,2.9900005
240.3,,3.3924248218536377,3.3924248218536377,,0.40999997,3.6899996
240.4,,4.130468845367432,4.130468845367432,,0.40999997,3.6899996
240.5,,2.510023355484009,2.510023355484009,,0.40999997,3.6899996
240.60000000000002,,3.251727819442749,3.251727819442749,,0.39999998,2.9000003
240.70000000000002,,3.0489578247070312,3.0489578247070312,,0.39999998,2.9000003
240.8,,3.637986660003662,3.637986660003662,,0.39999998,3.6
240.9,,2.8646240234375,2.8646240234375,,0.39999998,3.6
241.0,,4.191652774810791,4.191652774810791,,0.39,2.8100004
241.10000000000002,,2.613326072692871,2.613326072692871,,0.39,2.8100004
241.20000000000002,,4.02204704284668,4.02204704284668,,0.39,3.51
241.3,,2.9495811462402344,2.9495811462402344,,0.38,2.7200007
241.4,,2.3767635822296143,2.3767635822296143,,0.38,2.7200007
241.5,,2.7096171379089355,2.7096171379089355,,0.38,3.42
241.60000000000002,,3.7766411304473877,3.7766411304473877,,0.38,3.42
241.70000000000002,,2.3266713619232178,2.3266713619232178,,0.38,3.42
241.8,,2.7297606468200684,2.7297606468200684,,0.37,2.6300008
241.9,,2.687354564666748,2.687354564666748,,0.37,2.6300008
242.0,,1.8404730558395386,1.8404730558395386,,0.37,3.33
242.10000000000002,,2.399550676345825,2.399550676345825,,0.37,3.33
242.20000000000002,,2.366805076599121,2.366805076599121,,0.36,2.5400007
242.3,,1.0190647840499878,1.0190647840499878,,0.36,2.5400007
242.4,,3.326465129852295,3.326465129852295,,0.36,3.24
242.5,,2.5891337394714355,2.5891337394714355,,0.35000002,2.450001
242.60000000000002,,1.205514669418335,1.205514669418335,,0.35000002,2.450001
242.70000000000002,,1.6830248832702637,1.6830248832702637,,0.35000002,3.15
