time,ref,meas,u,Target,error
284.5,,-0.979385435581207,-0.979385435581207,-0.10927428,-0.0105215395
284.6,,-0.187435507774353,-0.187435507774353,-0.11005734,-0.010440784
284.7,,-0.979522883892059,-0.979522883892059,-0.11083439,-0.010360647
284.8,,-1.1358425617218,-1.1358425617218,-0.11160547,-0.010281125
284.9,,-0.263135850429535,-0.263135850429535,-0.11237064,-0.010202214
285,,-0.96060973405838,-0.96060973405838,-0.113129936,-0.0101239085
285.1,,-0.18284285068512,-0.18284285068512,-0.1138834,-0.010046204
285.2,,-0.940969526767731,-0.940969526767731,-0.11463108,-0.009969096
285.3,,-1.16384208202362,-1.16384208202362,-0.11537302,-0.009892579
285.4,,-0.232554793357849,-0.232554793357849,-0.116109274,-0.00981665
285.5,,-0.990559339523315,-0.990559339523315,-0.11683987,-0.009741304
285.6,,-0.190168708562851,-0.190168708562851,-0.117564864,-0.009666537
285.7,,-0.031817950308323,-0.031817950308323,-0.118284285,-0.009592342
285.8,,0.04434559121728,0.04434559121728,-0.11899819,-0.009518718
285.9,,-0.885397791862488,-0.885397791862488,-0.119706616,-0.009445659
286,,-0.164445519447327,-0.164445519447327,-0.1204096,-0.00937316
286.1,,-0.973899364471436,-0.973899364471436,-0.12110719,-0.009301217
286.2,,-0.18609356880188,-0.18609356880188,-0.12179943,-0.009229828
286.3,,-0.979194641113281,-0.979194641113281,-0.12248635,-0.009158986
286.4,,-0.187388837337494,-0.187388837337494,-0.12316801,-0.009088688
286.5,,-0.979511439800262,-0.979511439800262,-0.12384442,-0.009018929
286.6,,-0.187466323375702,-0.187466323375702,-0.12451565,-0.008949705
286.7,,-0.979530394077301,-0.979530394077301,-0.12518173,-0.008881013
286.8,,-0.187470957636833,-0.187470957636833,-0.12584269,-0.0088128485
286.9,,-0.94210159778595,-0.94210159778595,-0.12649858,-0.0087452065
287,,-0.17831563949585,-0.17831563949585,-0.12714943,-0.008678084
287.1,,-0.977292060852051,-0.977292060852051,-0.1277953,-0.008611477
287.2,,-0.186923444271088,-0.186923444271088,-0.12843621,-0.008545381
287.3,,-0.979397594928741,-0.979397594928741,-0.12907219,-0.008479792
287.4,,-0.187438473105431,-0.187438473105431,-0.1297033,-0.008414706
287.5,,-0.979523599147797,-0.979523599147797,-0.13032955,-0.008350121
287.6,,-0.187469303607941,-0.187469303607941,-0.130951,-0.008286031
287.7,,0.00627227127552,0.00627227127552,-0.13156769,-0.008222433
287.8,,0.053662706166506,0.053662706166506,-0.13217963,-0.008159323
287.9,,-0.920548677444458,-0.920548677444458,-0.13278688,-0.008096697
288,,-0.17304365336895,-0.17304365336895,-0.13338947,-0.008034552
288.1,,-0.976002514362335,-0.976002514362335,-0.13398744,-0.007972884
288.2,,-0.186608016490936,-0.186608016490936,-0.13458082,-0.00791169
288.3,,-0.979320466518402,-0.979320466518402,-0.13516964,-0.007850965
288.4,,-0.187419608235359,-0.187419608235359,-0.13575394,-0.0077907057
288.5,,-0.979518949985504,-0.979518949985504,-0.13633376,-0.007730909
288.6,,-0.187468156218529,-0.187468156218529,-0.13690913,-0.007671572
288.7,,-0.942100942134857,-0.942100942134857,-0.13748008,-0.00761269
288.8,,-0.178315475583077,-0.178315475583077,-0.13804665,-0.00755426
288.9,,-0.977292060852051,-0.977292060852051,-0.13860887,-0.0074962783
289,,-0.186923444271088,-0.186923444271088,-0.13916679,-0.007438742
289.1,,-0.979397594928741,-0.979397594928741,-0.13972041,-0.007381647
289.2,,-0.187438473105431,-0.187438473105431,-0.14026977,-0.0073249904
289.3,,-0.979523599147797,-0.979523599147797,-0.14081493,-0.0072687683
289.4,,-0.187469303607941,-0.187469303607941,-0.1413559,-0.0072129783
289.5,,-0.979531109333038,-0.979531109333038,-0.14189273,-0.007157616
289.6,,0.760902285575867,0.760902285575867,-0.14242543,-0.007102679
289.7,,-0.710123419761658,-0.710123419761658,-0.14295404,-0.0070481636
289.8,,-0.121572285890579,-0.121572285890579,-0.1434786,-0.0069940663
289.9,,-0.963412284851074,-0.963412284851074,-0.14399913,-0.0069403844
290,,-0.183528363704681,-0.183528363704681,-0.14451566,-0.0068871146
290.1,,-0.978567123413086,-0.978567123413086,-0.14502823,-0.0068342537
290.2,,-0.187235340476036,-0.187235340476036,-0.14553687,-0.0067817983
290.3,,-0.979473888874054,-0.979473888874054,-0.1460416,-0.006729746
290.4,,-0.187457144260407,-0.187457144260407,-0.14654246,-0.0066780928
290.5,,-0.9795281291008,-0.9795281291008,-0.14703946,-0.006626836
290.6,,-0.187470406293869,-0.187470406293869,-0.14753266,-0.006575973
290.7,,-0.94210147857666,-0.94210147857666,-0.14802207,-0.0065254997
290.8,,-0.178315609693527,-0.178315609693527,-0.14850773,-0.006475414
290.9,,-0.977292060852051,-0.977292060852051,-0.14898966,-0.006425713
291,,-0.186923444271088,-0.186923444271088,-0.14946789,-0.0063763936
291.1,,-0.979397594928741,-0.979397594928741,-0.14994244,-0.0063274526
291.2,,-0.187438473105431,-0.187438473105431,-0.15041336,-0.0062788874
291.3,,-0.979523599147797,-0.979523599147797,-0.15088066,-0.0062306947
291.4,,-0.187469303607941,-0.187469303607941,-0.15134439,-0.006182872
291.5,,-0.031157661229372,-0.031157661229372,-0.15180454,-0.006135416
291.6,,0.04450710490346,0.04450710490346,-0.15226117,-0.006088325
291.7,,-0.922788202762604,-0.922788202762604,-0.15271428,-0.006041595
291.8,,-0.173591449856758,-0.173591449856758,-0.15316392,-0.0059952238
291.9,,-0.938706576824188,-0.938706576824188,-0.15361011,-0.005949208
292,,-0.177485197782516,-0.177485197782516,-0.15405288,-0.0059035458
292.1,,-0.977088928222656,-0.977088928222656,-0.15449224,-0.005858234
292.2,,-0.224303692579269,-0.224303692579269,-0.15492824,-0.0058132703
292.3,,-0.951111137866974,-0.951111137866974,-0.15536089,-0.0057686516
292.4,,-0.217949360609055,-0.217949360609055,-0.15579022,-0.005724375
292.5,,-0.949556827545166,-0.949556827545166,-0.15621625,-0.0056804386
292.6,,-0.217569157481194,-0.217569157481194,-0.15663901,-0.005636839
292.7,,-0.949463844299316,-0.949463844299316,-0.15705854,-0.0055935746
292.8,,-0.217546418309212,-0.217546418309212,-0.15747483,-0.005550642
292.9,,-0.949458241462708,-0.949458241462708,-0.15788794,-0.0055080387
293,,-0.18011511862278,-0.18011511862278,-0.15829787,-0.0054657627
293.1,,-0.940302312374115,-0.940302312374115,-0.15870465,-0.0054238113
293.2,,-0.21530544757843,-0.21530544757843,-0.15910831,-0.0053821816
293.3,,-0.000536628067493,-0.000536628067493,-0.15950888,-0.0053408714
293.4,,0.014567272737622,0.014567272737622,-0.15990637,-0.0052998783
293.5,,-0.892681777477264,-0.892681777477264,-0.16030082,-0.0052592
293.6,,-0.203657165169716,-0.203657165169716,-0.16069223,-0.0052188337
293.7,,-0.946060836315155,-0.946060836315155,-0.16108063,-0.0051787775
293.8,,-0.216714024543762,-0.216714024543762,-0.16146606,-0.0051390287
293.9,,-0.949254631996155,-0.949254631996155,-0.16184853,-0.005099585
294,,-0.18006531894207,-0.18006531894207,-0.16222806,-0.0050604437
294.1,,-0.940290153026581,-0.940290153026581,-0.16260469,-0.005021603
294.2,,-0.215302467346191,-0.215302467346191,-0.16297841,-0.0049830605
294.3,,-0.948909342288971,-0.948909342288971,-0.16334927,-0.004944814
294.4,,-0.217410787940025,-0.217410787940025,-0.16371728,-0.0049068606
294.5,,-0.949425101280212,-0.949425101280212,-0.16408248,-0.004869199
294.6,,-0.217536941170692,-0.217536941170692,-0.16444486,-0.004831826
294.7,,-0.986885845661163,-0.986885845661163,-0.16480447,-0.00479474
294.8,,-0.189270153641701,-0.189270153641701,-0.16516131,-0.004757939
294.9,,-0.979971647262573,-0.979971647262573,-0.16551542,-0.00472142
295,,-0.18757888674736,-0.18757888674736,-0.1658668,-0.004685181
295.1,,-0.942128002643585,-0.942128002643585,-0.16621551,-0.004649221
295.2,,-0.178322091698647,-0.178322091698647,-0.16656151,-0.0046135364
295.3,,-0.028920192271471,-0.028920192271471,-0.16690488,-0.004578126
295.4,,0.045054402202368,0.045054402202368,-0.1672456,-0.0045429873
295.5,,-0.922654330730438,-0.922654330730438,-0.1675837,-0.0045081186
295.6,,-0.173558712005615,-0.173558712005615,-0.16791922,-0.004473517
295.7,,-0.97612851858139,-0.97612851858139,-0.16825217,-0.004439181
295.8,,-0.186638832092285,-0.186638832092285,-0.16858254,-0.004405109
295.9,,-0.979327976703644,-0.979327976703644,-0.1689104,-0.0043712985
296,,-0.187421441078186,-0.187421441078186,-0.16923572,-0.004337747
296.1,,-0.979519426822662,-0.979519426822662,-0.16955855,-0.0043044533
296.2,,-0.187468275427818,-0.187468275427818,-0.16987891,-0.004271415
296.3,,-0.942100942134857,-0.942100942134857,-0.17019682,-0.0042386306
296.4,,-0.178315475583077,-0.178315475583077,-0.17051227,-0.0042060977
296.5,,-0.977292060852051,-0.977292060852051,-0.1708253,-0.0041738143
296.6,,-0.186923444271088,-0.186923444271088,-0.17113595,-0.004141779
296.7,,-0.979397594928741,-0.979397594928741,-0.17144419,-0.0041099894
296.8,,-0.187438473105431,-0.187438473105431,-0.17175007,-0.0040784436
296.9,,-0.979523599147797,-0.979523599147797,-0.1720536,-0.0040471405
297,,-0.224899232387543,-0.224899232387543,-0.17235482,-0.004016077
297.1,,-0.002883329987526,-0.002883329987526,-0.1726537,-0.003985252
297.2,,0.013993253931403,0.013993253931403,-0.17295031,-0.0039546643
297.3,,-0.89282214641571,-0.89282214641571,-0.17324463,-0.0039243107
297.4,,-0.203691497445106,-0.203691497445106,-0.17353669,-0.0038941903
297.5,,-0.946069240570068,-0.946069240570068,-0.17382652,-0.0038643011
297.6,,-0.179286152124405,-0.179286152124405,-0.17411411,-0.0038346413
297.7,,-0.940099537372589,-0.940099537372589,-0.17439951,-0.003805209
297.8,,-0.215255841612816,-0.215255841612816,-0.1746827,-0.0037760027
297.9,,-0.948897957801819,-0.948897957801819,-0.17496373,-0.0037470206
298,,-0.217408001422882,-0.217408001422882,-0.1752426,-0.003718261
298.1,,-0.949424386024475,-0.949424386024475,-0.17551933,-0.0036897222
298.2,,-0.217536762356758,-0.217536762356758,-0.17579393,-0.0036614023
298.3,,-0.949455916881561,-0.949455916881561,-0.17606643,-0.0036332996
298.4,,-0.217544481158257,-0.217544481158257,-0.17633684,-0.0036054128
298.5,,-0.949457764625549,-0.949457764625549,-0.17660517,-0.00357774
298.6,,-0.217544928193092,-0.217544928193092,-0.17687145,-0.0035502797
298.7,,-0.949457883834839,-0.949457883834839,-0.17713568,-0.00352303
298.8,,-0.180115029215813,-0.180115029215813,-0.17739786,-0.0034959896
298.9,,0.008071176707745,0.008071176707745,-0.17765805,-0.0034691566
299,,0.016672797501087,0.016672797501087,-0.17791624,-0.0034425296
299.1,,-0.89216673374176,-0.89216673374176,-0.17817245,-0.003416107
299.2,,-0.203531175851822,-0.203531175851822,-0.1784267,-0.0033898873
299.3,,-0.983459949493408,-0.983459949493408,-0.17867899,-0.0033638687
299.4,,-0.188432157039642,-0.188432157039642,-0.17892934,-0.0033380499
299.5,,-0.979766666889191,-0.979766666889191,-0.17917778,-0.0033124292
299.6,,-0.187528759241104,-0.187528759241104,-0.1794243,-0.003287005
299.7,,-0.979545652866364,-0.979545652866364,-0.17966893,-0.0032617762
299.8,,-0.187474697828293,-0.187474697828293,-0.17991169,-0.003236741
299.9,,-0.942102491855621,-0.942102491855621,-0.18015258,-0.0032118978
300,,-0.193680211901665,-0.193680211901665,-0.13878365,0.5515858
300.1,,-1.2795295715332,-1.2795295715332,-0.10264419,0.48185936
300.2,,-0.298282623291016,-0.298282623291016,-0.07437792,0.3768837
300.3,,-0.189230933785439,-0.189230933785439,-0.054804914,0.26097333
300.4,,0.785817265510559,0.785817265510559,-0.043562602,0.1498975
300.5,,0.075946860015392,0.075946860015392,-0.039608788,0.05271753
300.6,,0.850681483745575,0.850681483745575,-0.04159227,-0.026446452
300.7,,0.091813065111637,0.091813065111637,-0.048107117,-0.08686461
300.8,,0.891992449760437,0.891992449760437,-0.057851743,-0.12992832
300.9,,0.101917989552021,0.101917989552021,-0.069714904,-0.15817554
301,,0.894464194774628,0.894464194774628,-0.08280912,-0.1745895
301.1,,1.05089604854584,1.05089604854584,-0.09646896,-0.18213119
301.2,,1.12659025192261,1.12659025192261,-0.11022836,-0.18345873
301.3,,0.196732044219971,0.196732044219971,-0.12378742,-0.18078743
301.4,,0.917656302452087,0.917656302452087,-0.13697605,-0.17584838
301.5,,0.145625472068787,0.145625472068787,-0.14971936,-0.1699107
301.6,,0.905155301094055,0.905155301094055,-0.16200736,-0.16384016
301.7,,0.14256763458252,0.14256763458252,-0.17387041,-0.15817408
301.8,,0.904407322406769,0.904407322406769,-0.18536033,-0.15319867
301.9,,0.142384678125382,0.142384678125382,-0.19653684,-0.1490203
302,,0.904362559318542,0.904362559318542,-0.20745881,-0.14562622
302.1,,0.142373740673065,0.142373740673065,-0.21817878,-0.14293289
302.2,,0.086953997612,0.086953997612,-0.22874044,-0.14082217
302.3,,-0.874975502490997,-0.874975502490997,-0.23917793,-0.13916644
302.4,,-0.161896154284477,-0.161896154284477,-0.2495163,-0.13784494
302.5,,-0.935845851898193,-0.935845851898193,-0.25977275,-0.13675271
302.6,,0.77158796787262,0.77158796787262,-0.2699581,-0.13580471
302.7,,-0.707509636878967,-0.707509636878967,-0.28007832,-0.13493621
302.8,,-0.120932936668396,-0.120932936668396,-0.2901359,-0.13410105
302.9,,-0.925825953483582,-0.925825953483582,-0.30013105,-0.13326882
303,,-0.174334511160851,-0.174334511160851,-0.31006268,-0.13242164
303.1,,-0.938888370990753,-0.938888370990753,-0.319929,-0.13155088
303.2,,-0.177529662847519,-0.177529662847519,-0.32972807,-0.13065438
303.3,,-0.939669907093048,-0.939669907093048,-0.33945814,-0.12973411
303.4,,-0.177720829844475,-0.177720829844475,-0.3491177,-0.1287943
303.5,,-0.939716637134552,-0.939716637134552,-0.3587057,-0.12784013
303.6,,-0.177732259035111,-0.177732259035111,-0.3682215,-0.12687692
303.7,,-0.939719438552856,-0.939719438552856,-0.3776647,-0.12590942
303.8,,-0.177732944488525,-0.177732944488525,-0.3870353,-0.12494167
303.9,,-0.939719617366791,-0.939719617366791,-0.39633358,-0.12397684
304,,-0.177732989192009,-0.177732989192009,-0.40555987,-0.12301727
304.1,,-0.939719617366791,-0.939719617366791,-0.41471472,-0.12206454
304.2,,-0.177732989192009,-0.177732989192009,-0.42379868,-0.12111964
304.3,,0.008653838187456,0.008653838187456,-0.43281242,-0.12018309
304.4,,0.054245252162218,0.054245252162218,-0.44175655,-0.119255066
304.5,,-0.882976293563843,-0.882976293563843,-0.4506317,-0.11833552
304.6,,-0.163853213191032,-0.163853213191032,-0.45943853,-0.11742427
304.7,,-0.936324536800384,-0.936324536800384,-0.46817762,-0.116521046
304.8,,-0.176902532577515,-0.176902532577515,-0.47684953,-0.11562557
304.9,,-0.939516484737396,-0.939516484737396,-0.48545486,-0.11473758
305,,-0.177683293819428,-0.177683293819428,-0.49399412,-0.113856815
305.1,,-0.939707458019257,-0.939707458019257,-0.5024678,-0.11298307
305.2,,-0.17773000895977,-0.17773000895977,-0.51087654,-0.11211619
305.3,,-0.939718902111053,-0.939718902111053,-0.51922077,-0.11125601
305.4,,-1.12610626220703,-1.12610626220703,-0.5275009,-0.110402435
305.5,,-0.223324358463287,-0.223324358463287,-0.5357176,-0.10955538
305.6,,-0.950871586799622,-0.950871586799622,-0.54387116,-0.108714774
305.7,,-1.12883424758911,-1.12883424758911,-0.55196226,-0.10788056
305.8,,-1.17236506938934,-1.17236506938934,-0.5599912,-0.1070527
305.9,,-1.18301296234131,-1.18301296234131,-0.56795853,-0.10623114
306,,-1.1856175661087,-1.1856175661087,-0.57586473,-0.10541584
306.1,,-1.18625473976135,-1.18625473976135,-0.5837102,-0.10460678
306.2,,-1.1864105463028,-1.1864105463028,-0.5914955,-0.103803895
306.3,,-0.238075166940689,-0.238075166940689,-0.59922105,-0.10300717
306.4,,-0.954479694366455,-0.954479694366455,-0.6068873,-0.10221654
306.5,,-1.12971687316895,-1.12971687316895,-0.6144947,-0.10143198
306.6,,-1.17258095741272,-1.17258095741272,-0.62204367,-0.10065344
306.7,,-1.18306589126587,-1.18306589126587,-0.6295348,-0.099880874
306.8,,-1.18563055992126,-1.18563055992126,-0.6369683,-0.09911424
306.9,,-1.18625783920288,-1.18625783920288,-0.64434487,-0.0983535
307,,-1.18641126155853,-1.18641126155853,-0.65166473,-0.09759859
307.1,,-1.18644881248474,-1.18644881248474,-0.65892845,-0.09684948
307.2,,-1.18645799160004,-1.18645799160004,-0.6661364,-0.09610613
307.3,,-1.18646025657654,-1.18646025657654,-0.67328906,-0.095368475
307.4,,-1.1864607334137,-1.1864607334137,-0.6803868,-0.094636485
307.5,,-1.18646097183228,-1.18646097183228,-0.68743,-0.09391012
307.6,,-1.18646097183228,-1.18646097183228,-0.69441926,-0.09318933
307.7,,-1.18646097183228,-1.18646097183228,-0.7013548,-0.092474066
307.8,,-1.18646097183228,-1.18646097183228,-0.7082371,-0.0917643
307.9,,-1.18646097183228,-1.18646097183228,-0.7150666,-0.091059975
308,,-1.18646097183228,-1.18646097183228,-0.7218437,-0.09036106
308.1,,-1.18646097183228,-1.18646097183228,-0.72856873,-0.08966751
308.2,,-1.18646097183228,-1.18646097183228,-0.7352422,-0.08897928
308.3,,-1.18646097183228,-1.18646097183228,-0.74186444,-0.08829633
308.4,,-1.18646097183228,-1.18646097183228,-0.7484358,-0.08761863
308.5,,-1.18646097183228,-1.18646097183228,-0.7549568,-0.08694612
308.6,,-1.18646097183228,-1.18646097183228,-0.7614277,-0.08627878
308.7,,-1.18646097183228,-1.18646097183228,-0.7678489,-0.085616566
308.8,,-0.238087505102158,-0.238087505102158,-0.7742209,-0.084959425
308.9,,-0.954482734203339,-0.954482734203339,-0.7805439,-0.084307335
309,,-1.12971758842468,-1.12971758842468,-0.78681844,-0.083660245
309.1,,-1.1725811958313,-1.1725811958313,-0.7930448,-0.083018124
309.2,,-1.22049582004547,-1.22049582004547,-0.79922336,-0.082380936
309.3,,-1.19478607177734,-1.19478607177734,-0.80535454,-0.081748635
309.4,,-1.18849730491638,-1.18849730491638,-0.8114386,-0.081121184
309.5,,-1.18695902824402,-1.18695902824402,-0.81747603,-0.08049855
309.6,,-1.1865828037262,-1.1865828037262,-0.8234671,-0.07988069
309.7,,-1.18649077415466,-1.18649077415466,-0.82941216,-0.079267584
309.8,,-1.18646824359894,-1.18646824359894,-0.8353116,-0.07865918
309.9,,-1.18646275997162,-1.18646275997162,-0.8411657,-0.07805544
310,,-1.18646144866943,-1.18646144866943,-0.84697497,-0.07745634
310.1,,-1.22389101982117,-1.22389101982117,-0.8527396,-0.076861836
310.2,,-1.19561660289764,-1.19561660289764,-0.85846,-0.07627189
310.3,,-1.18870043754578,-1.18870043754578,-0.86413646,-0.07568648
310.4,,-1.18700873851776,-1.18700873851776,-0.8697694,-0.07510556
310.5,,-1.18659496307373,-1.18659496307373,-0.87535906,-0.0745291
310.6,,-1.2239236831665,-1.2239236831665,-0.88090587,-0.07395706
310.7,,-1.19562458992004,-1.19562458992004,-0.88641006,-0.07338942
310.8,,-1.1887024641037,-1.1887024641037,-0.89187205,-0.072826125
310.9,,-1.18700921535492,-1.18700921535492,-0.8972921,-0.07226716
311,,-1.18659508228302,-1.18659508228302,-0.9026705,-0.07171249
311.1,,-1.2239236831665,-1.2239236831665,-0.9080076,-0.07116207
311.2,,-1.19562458992004,-1.19562458992004,-0.91330385,-0.07061587
311.3,,-1.1887024641037,-1.1887024641037,-0.9185594,-0.07007387
311.4,,-1.18700921535492,-1.18700921535492,-0.9237746,-0.06953603
311.5,,-1.18659508228302,-1.18659508228302,-0.9289498,-0.06900232
311.6,,-0.275550246238708,-0.275550246238708,-0.9340852,-0.068472706
311.7,,-0.963646352291107,-0.963646352291107,-0.93918127,-0.06794715
311.8,,-1.13195908069611,-1.13195908069611,-0.9442382,-0.06742563
311.9,,-1.17312943935394,-1.17312943935394,-0.9492563,-0.06690812
312,,-1.18320000171661,-1.18320000171661,-0.95423585,-0.066394575
312.1,,-1.22309327125549,-1.22309327125549,-0.95917726,-0.06588498
312.2,,-1.19542145729065,-1.19542145729065,-0.9640807,-0.065379284
312.3,,-1.18865275382996,-1.18865275382996,-0.9689465,-0.06487748
312.4,,-1.18699705600739,-1.18699705600739,-0.97377497,-0.06437952
312.5,,-1.18659210205078,-1.18659210205078,-0.97856635,-0.06388538
312.6,,-1.18649303913116,-1.18649303913116,-0.983321,-0.063395046
312.7,,-1.22389876842499,-1.22389876842499,-0.98803914,-0.06290846
312.8,,-1.19561851024628,-1.19561851024628,-0.9927211,-0.06242562
312.9,,-1.18870091438293,-1.18870091438293,-0.997367,-0.06194648
313,,-1.18700885772705,-1.18700885772705,-1.0019773,-0.061471023
313.1,,-1.18659496307373,-1.18659496307373,-1.0065523,-0.06099921
313.2,,-1.2239236831665,-1.2239236831665,-1.0110922,-0.06053102
313.3,,-1.19562458992004,-1.19562458992004,-1.0155971,-0.060066424
313.4,,-1.1887024641037,-1.1887024641037,-1.0200676,-0.059605394
313.5,,-1.18700921535492,-1.18700921535492,-1.0245036,-0.0591479
313.6,,-1.18659508228302,-1.18659508228302,-1.0289056,-0.05869392
313.7,,-1.1864937543869,-1.1864937543869,-1.0332739,-0.058243424
313.8,,-1.22389888763428,-1.22389888763428,-1.0376086,-0.057796385
313.9,,-1.19561851024628,-1.19561851024628,-1.04191,-0.057352778
314,,-1.18870091438293,-1.18870091438293,-1.0461786,-0.056912575
314.1,,-1.18700885772705,-1.18700885772705,-1.0504142,-0.05647575
314.2,,-1.18659496307373,-1.18659496307373,-1.0546174,-0.05604228
314.3,,-1.1864937543869,-1.1864937543869,-1.0587883,-0.05561214
314.4,,-1.22389888763428,-1.22389888763428,-1.0629272,-0.055185296
314.5,,-1.19561851024628,-1.19561851024628,-1.0670344,-0.05476173
314.6,,-0.240327507257462,-0.240327507257462,-1.0711099,-0.054341413
314.7,,-0.955030679702759,-0.955030679702759,-1.0751543,-0.053924326
314.8,,-1.12985157966614,-1.12985157966614,-1.0791676,-0.05351044
314.9,,-1.17261397838593,-1.17261397838593,-1.08315,-0.053099725
315,,-1.22050380706787,-1.22050380706787,-1.0871019,-0.052692167
315.1,,-1.19478809833527,-1.19478809833527,-1.0910236,-0.05228774
315.2,,-1.18849778175354,-1.18849778175354,-1.094915,-0.05188641
315.3,,-1.18695914745331,-1.18695914745331,-1.0987766,-0.051488165
315.4,,-1.2240127325058,-1.2240127325058,-1.1026086,-0.051092975
315.5,,-1.19564640522003,-1.19564640522003,-1.1064111,-0.050700817
315.6,,-1.18870782852173,-1.18870782852173,-1.1101846,-0.050311673
315.7,,-1.22444045543671,-1.22444045543671,-1.1139289,-0.049925514
315.8,,-1.19575095176697,-1.19575095176697,-1.1176447,-0.04954232
315.9,,-1.18873333930969,-1.18873333930969,-1.1213318,-0.049162064
316,,-1.18701684474945,-1.18701684474945,-1.1249906,-0.04878473
316.1,,-1.18659687042236,-1.18659687042236,-1.1286213,-0.04841029
316.2,,-1.18649423122406,-1.18649423122406,-1.1322243,-0.04803872
316.3,,-1.22389900684357,-1.22389900684357,-1.1357995,-0.04767001
316.4,,-1.19561862945557,-1.19561862945557,-1.1393473,-0.047304124
316.5,,-1.18870103359222,-1.18870103359222,-1.1428679,-0.04694105
316.6,,-1.18700885772705,-1.18700885772705,-1.1463615,-0.04658076
316.7,,-1.22402489185333,-1.22402489185333,-1.1498282,-0.046223238
316.8,,-1.19564938545227,-1.19564938545227,-1.1532683,-0.045868456
316.9,,-1.18870854377747,-1.18870854377747,-1.1566821,-0.0455164
317,,-1.18701076507568,-1.18701076507568,-1.1600696,-0.045167048
317.1,,-1.22402536869049,-1.22402536869049,-1.1634312,-0.044820376
317.2,,-1.19564950466156,-1.19564950466156,-1.1667669,-0.044476364
317.3,,-1.18870854377747,-1.18870854377747,-1.170077,-0.044134993
317.4,,-1.22444069385529,-1.22444069385529,-1.1733618,-0.04379624
317.5,,-1.19575107097626,-1.19575107097626,-1.1766212,-0.04346009
317.6,,-0.240359932184219,-0.240359932184219,-1.1798557,-0.04312652
317.7,,-0.955038607120514,-0.955038607120514,-1.1830654,-0.04279551
317.8,,-1.16728353500366,-1.16728353500366,-1.1862504,-0.042467035
317.9,,-1.18177008628845,-1.18177008628845,-1.189411,-0.042141087
318,,-1.18531358242035,-1.18531358242035,-1.1925473,-0.04181764
318.1,,-1.18618035316467,-1.18618035316467,-1.1956595,-0.041496675
318.2,,-1.2238222360611,-1.2238222360611,-1.1987479,-0.041178174
318.3,,-1.19559979438782,-1.19559979438782,-1.2018126,-0.040862117
318.4,,-1.18869638442993,-1.18869638442993,-1.2048538,-0.04054849
318.5,,-1.22443771362305,-1.22443771362305,-1.2078716,-0.040237263
318.6,,-1.19575035572052,-1.19575035572052,-1.2108661,-0.03992843
318.7,,-1.1887332201004,-1.1887332201004,-1.2138377,-0.039621964
318.8,,-1.18701672554016,-1.18701672554016,-1.2167866,-0.03931785
318.9,,-1.22402679920197,-1.22402679920197,-1.2197129,-0.039016075
319,,-1.19564986228943,-1.19564986228943,-1.2226166,-0.03871661
319.1,,-1.18870866298676,-1.18870866298676,-1.2254981,-0.038419448
319.2,,-1.18701076507568,-1.18701076507568,-1.2283574,-0.038124565
319.3,,-1.22402536869049,-1.22402536869049,-1.2311947,-0.037831947
319.4,,-1.19564950466156,-1.19564950466156,-1.2340105,-0.037541572
319.5,,-1.18870854377747,-1.18870854377747,-1.2368044,-0.03725343
319.6,,-1.18701076507568,-1.18701076507568,-1.2395769,-0.036967497
319.7,,-1.22402536869049,-1.22402536869049,-1.2423283,-0.036683757
319.8,,-1.19564950466156,-1.19564950466156,-1.2450584,-0.036402196
319.9,,-1.18870854377747,-1.18870854377747,-1.2477677,-0.0361228
320,,-1.18701076507568,-1.18701076507568,-1.2504561,-0.035845544
320.1,,-1.22402536869049,-1.22402536869049,-1.2531239,-0.035570417
320.2,,-1.19564950466156,-1.19564950466156,-1.2557712,-0.0352974
320.3,,-1.22613847255707,-1.22613847255707,-1.2583982,-0.03502648
320.4,,-1.19616627693176,-1.19616627693176,-1.2610049,-0.03475764
320.5,,-1.18883490562439,-1.18883490562439,-1.2635918,-0.034490865
320.6,,-0.238668173551559,-0.238668173551559,-1.2661587,-0.034226134
320.7,,-0.99205470085144,-0.99205470085144,-1.268706,-0.033963438
320.8,,-1.13890790939331,-1.13890790939331,-1.2712337,-0.033702757
320.9,,-1.17482924461365,-1.17482924461365,-1.273742,-0.033444077
321,,-1.22104573249817,-1.22104573249817,-1.276231,-0.033187382
321.1,,-1.19492065906525,-1.19492065906525,-1.278701,-0.032932658
321.2,,-1.22596025466919,-1.22596025466919,-1.281152,-0.032679886
321.3,,-1.19612276554108,-1.19612276554108,-1.2835841,-0.032429058
321.4,,-1.18882429599762,-1.18882429599762,-1.2859976,-0.032180153
321.5,,-1.18703901767731,-1.18703901767731,-1.2883927,-0.03193316
321.6,,-1.22403228282928,-1.22403228282928,-1.2907692,-0.03168806
321.7,,-1.19565117359161,-1.19565117359161,-1.2931277,-0.031444844
321.8,,-1.18870902061462,-1.18870902061462,-1.2954679,-0.031203495
321.9,,-1.22444081306458,-1.22444081306458,-1.2977902,-0.030963998
322,,-1.19575107097626,-1.19575107097626,-1.3000947,-0.030726338
322.1,,-1.22616338729858,-1.22616338729858,-1.3023814,-0.030490503
322.2,,-1.19617247581482,-1.19617247581482,-1.3046507,-0.030256478
322.3,,-1.18883645534515,-1.18883645534515,-1.3069025,-0.03002425
322.4,,-1.18704199790955,-1.18704199790955,-1.309137,-0.029793803
