time,ref,meas,u,Target
259.8,-0.07056594,1.40964889526367,1.40964889526367,0.47294915
259.9,-0.07002433,1.07755398750305,1.07755398750305,0.46769732
260,-0.069486864,0.845140218734741,0.845140218734741,0.46248582
260.1,-0.06895353,1.31633353233337,1.31633353233337,0.4573143
260.2,-0.068424284,0.910025537014008,0.910025537014008,0.45218247
260.3,-0.06789911,0.941787719726562,0.941787719726562,0.44709006
260.4,-0.067377955,1.01758432388306,1.01758432388306,0.44203672
260.5,-0.06686081,0.971015453338623,0.971015453338623,0.43702215
260.6,-0.06634763,0.816189765930176,0.816189765930176,0.4320461
260.7,-0.06583839,0.916289031505585,0.916289031505585,0.4271082
260.8,-0.06533305,0.80131858587265,0.80131858587265,0.42220822
260.9,-0.0648316,0.912247955799103,0.912247955799103,0.41734585
261,-0.064334,1.00955724716187,1.00955724716187,0.4125208
261.1,-0.06384021,0.817447245121002,0.817447245121002,0.40773278
261.2,-0.063350216,0.925846517086029,0.925846517086029,0.40298152
261.3,-0.06286398,0.946086883544922,0.946086883544922,0.3982667
261.4,-0.062381476,0.809415757656097,0.809415757656097,0.3935881
261.5,-0.06190268,1.30662596225739,1.30662596225739,0.3889454
261.6,-0.061427552,1.26811122894287,1.26811122894287,0.38433835
261.7,-0.060956076,0.887705981731415,0.887705981731415,0.37976664
261.8,-0.060488217,0.94493842124939,0.94493842124939,0.37523
261.9,-0.06002395,0.799887895584106,0.799887895584106,0.37072822
262,-0.059563246,0.769688069820404,0.769688069820404,0.36626098
262.1,-0.059106074,0.903652787208557,0.903652787208557,0.36182803
262.2,-0.058652416,1.0072215795517,1.0072215795517,0.3574291
262.3,-0.05820224,0.968199491500854,0.968199491500854,0.3530639
262.4,-0.05775552,0.815424561500549,0.815424561500549,0.34873226
262.5,-0.057312224,0.742455840110779,0.742455840110779,0.34443384
262.6,-0.05687233,0.927706778049469,0.927706778049469,0.34016842
262.7,-0.056435816,0.772967100143433,0.772967100143433,0.3359357
262.8,-0.056002654,1.14533460140228,1.14533460140228,0.33173552
262.9,-0.055572815,1.07289552688599,1.07289552688599,0.32756758
263,-0.055146273,0.995261311531067,0.995261311531067,0.32343158
263.1,-0.054723006,0.964949429035187,0.964949429035187,0.31932738
263.2,-0.054302987,0.814541399478912,0.814541399478912,0.31525466
263.3,-0.053886194,0.915841102600098,0.915841102600098,0.3112132
263.4,-0.0534726,1.01053357124329,1.01053357124329,0.30720273
263.5,-0.05306218,0.644087374210358,0.644087374210358,0.30322307
263.6,-0.052654907,1.26170003414154,1.26170003414154,0.29927397
263.7,-0.052250765,0.503001928329468,0.503001928329468,0.29535514
263.8,-0.05184972,1.22336184978485,1.22336184978485,0.29146641
263.9,-0.051451758,0.884761691093445,0.884761691093445,0.28760755
264,-0.051056847,0.761297345161438,0.761297345161438,0.28377828
264.1,-0.05066497,1.14216351509094,1.14216351509094,0.2799784
264.2,-0.050276097,0.831242978572845,0.831242978572845,0.2762077
264.3,-0.04989021,1.16117036342621,1.16117036342621,0.2724659
264.4,-0.049507286,0.475684285163879,0.475684285163879,0.26875287
264.5,-0.0491273,1.04231345653534,1.04231345653534,0.26506832
264.6,-0.048750233,0.617011666297913,0.617011666297913,0.26141205
264.7,-0.048376057,0.92933052778244,0.92933052778244,0.25778386
264.8,-0.048004754,0.947033584117889,0.947033584117889,0.2541835
264.9,-0.0476363,1.0190098285675,1.0190098285675,0.2506108
265,-0.047270674,0.646390676498413,0.646390676498413,0.24706548
265.1,-0.046907857,1.05298924446106,1.05298924446106,0.2435474
265.2,-0.046547823,0.655624151229858,0.655624151229858,0.2400563
265.3,-0.046190552,0.88187313079834,0.88187313079834,0.23659201
265.4,-0.045836024,0.782750725746155,0.782750725746155,0.23315431
265.5,-0.045484215,0.97436797618866,0.97436797618866,0.229743
265.6,-0.04513511,0.634259819984436,0.634259819984436,0.22635786
265.7,-0.04478868,1.25902950763702,1.25902950763702,0.22299871
265.8,-0.044444915,0.894453883171081,0.894453883171081,0.21966535
265.9,-0.044103783,0.612544178962708,0.612544178962708,0.21635756
266,-0.043765273,1.04379189014435,1.04379189014435,0.21307516
266.1,-0.04342936,0.35732638835907,0.35732638835907,0.20981796
266.2,-0.04309602,1.0101512670517,1.0101512670517,0.20658576
266.3,-0.042765245,0.817608654499054,0.817608654499054,0.20337836
266.4,-0.04243701,0.983840227127075,0.983840227127075,0.2001956
266.5,-0.04211129,0.578883945941925,0.578883945941925,0.19703725
266.6,-0.04178807,1.09259498119354,1.09259498119354,0.19390315
266.7,-0.04146733,1.00061440467834,1.00061440467834,0.1907931
266.8,-0.041149057,0.64139199256897,0.64139199256897,0.18770692
266.9,-0.040833224,1.10958075523376,1.10958075523376,0.18464442
267,-0.040519815,0.671002149581909,0.671002149581909,0.18160543
267.1,-0.04020881,1.09538865089417,1.09538865089417,0.17858978
267.2,-0.039900195,0.840770840644836,0.840770840644836,0.17559727
267.3,-0.039593946,0.780797481536865,0.780797481536865,0.17262772
267.4,-0.03929005,0.733046412467956,0.733046412467956,0.16968095
267.5,-0.038988486,0.925149917602539,0.925149917602539,0.16675682
267.6,-0.038689233,0.772272348403931,0.772272348403931,0.16385514
267.7,-0.038392283,0.971520662307739,0.971520662307739,0.16097571
267.8,-0.03809761,0.807111263275147,0.807111263275147,0.15811838
267.9,-0.037805196,1.13237452507019,1.13237452507019,0.155283
268,-0.037515026,0.677196085453033,0.677196085453033,0.15246937
268.1,-0.037227087,1.06136023998261,1.06136023998261,0.14967734
268.2,-0.036941357,0.657898902893066,0.657898902893066,0.14690673
268.3,-0.036657818,0.731104373931885,0.731104373931885,0.14415741
268.4,-0.036376458,0.893168151378632,0.893168151378632,0.14142917
268.5,-0.036097255,1.00437247753143,1.00437247753143,0.13872187
268.6,-0.035820197,0.642413139343262,0.642413139343262,0.13603535
268.7,-0.035545263,1.26124513149261,1.26124513149261,0.13336946
268.8,-0.03527244,0.712215065956116,0.712215065956116,0.13072403
268.9,-0.035001714,0.955200850963592,0.955200850963592,0.1280989
269,-0.034733064,0.744726777076721,0.744726777076721,0.12549393
269.1,-0.034466475,0.964035511016846,0.964035511016846,0.122908935
269.2,-0.03420193,0.5735023021698,0.5735023021698,0.12034379
269.3,-0.03393942,0.795334041118622,0.795334041118622,0.117798336
269.4,-0.033678923,0.736996531486511,0.736996531486511,0.11527242
269.5,-0.03342043,0.961934924125671,0.961934924125671,0.112765886
269.6,-0.033163913,0.804506480693817,0.804506480693817,0.11027859
269.7,-0.03290937,0.980279862880707,0.980279862880707,0.107810386
269.8,-0.032656778,0.635866284370422,0.635866284370422,0.10536113
269.9,-0.032406125,1.10807919502258,1.10807919502258,0.10293067
270,-0.0321574,1.00482201576233,1.00482201576233,0.10051887
270.1,-0.03191058,0.642535328865051,0.642535328865051,0.09812557
270.2,-0.031665653,0.60475617647171,0.60475617647171,0.095750645
270.3,-0.03142261,0.533822536468506,0.533822536468506,0.09339395
270.4,-0.03118143,0.90672492980957,0.90672492980957,0.09105534
270.5,-0.030942103,0.940890789031982,0.940890789031982,0.08873469
270.6,-0.03070461,1.01734054088593,1.01734054088593,0.08643184
270.7,-0.030468943,0.797323942184448,0.797323942184448,0.08414667
270.8,-0.030235084,1.15195322036743,1.15195322036743,0.08187904
270.9,-0.030003019,0.68251633644104,0.68251633644104,0.07962881
271,-0.029772734,1.09851741790771,1.09851741790771,0.07739586
271.1,-0.02954422,0.841621041297913,0.841621041297913,0.07518004
271.2,-0.029317457,0.69456672668457,0.69456672668457,0.07298123
271.3,-0.029092435,0.950405120849609,0.950405120849609,0.0707993
271.4,-0.02886914,0.952760338783264,0.952760338783264,0.068634115
271.5,-0.02864756,1.0205659866333,1.0205659866333,0.06648555
271.6,-0.028427681,1.03899121284485,1.03899121284485,0.06435347
271.7,-0.028209487,0.529647052288055,0.529647052288055,0.06223776
271.8,-0.02799297,0.905590295791626,0.905590295791626,0.060138285
271.9,-0.027778115,0.615570366382599,0.615570366382599,0.058054928
272,-0.027564907,1.25395095348358,1.25395095348358,0.05598756
272.1,-0.027353337,0.71023291349411,0.71023291349411,0.05393606
272.2,-0.02714339,0.954662203788757,0.954662203788757,0.051900305
272.3,-0.026935056,1.1947078704834,1.1947078704834,0.049880177
272.4,-0.02672832,0.845521211624146,0.845521211624146,0.047875553
272.5,-0.026523171,0.991425096988678,0.991425096988678,0.045886315
272.6,-0.026319597,0.516721546649933,0.516721546649933,0.043912344
272.7,-0.026117586,0.606279492378235,0.606279492378235,0.041953526
272.8,-0.025917124,0.534236490726471,0.534236490726471,0.04000974
272.9,-0.025718201,1.0804625749588,1.0804625749588,0.038080875
273,-0.025520805,1.20665431022644,1.20665431022644,0.036166817
273.1,-0.025324924,0.697380661964417,0.697380661964417,0.034267448
273.2,-0.025130546,1.12479496002197,1.12479496002197,0.032382656
273.3,-0.024937661,0.67513644695282,0.67513644695282,0.030512331
273.4,-0.024746256,0.945125222206116,0.945125222206116,0.028656362
273.5,-0.02455632,0.951325535774231,0.951325535774231,0.026814638
273.6,-0.024367841,1.02017605304718,1.02017605304718,0.02498705
273.7,-0.024180809,0.350909113883972,0.350909113883972,0.023173489
273.8,-0.023995213,1.03064572811127,1.03064572811127,0.021373847
273.9,-0.023811042,0.800939440727234,0.800939440727234,0.01958802
274,-0.023628285,0.979310572147369,0.979310572147369,0.0178159
274.1,-0.023446929,0.513429582118988,0.513429582118988,0.01605738
274.2,-0.023266966,0.605384945869446,0.605384945869446,0.014312357
274.3,-0.023088384,0.533993422985077,0.533993422985077,0.012580727
274.4,-0.022911172,1.08039653301239,1.08039653301239,0.01086239
274.5,-0.022735322,1.05524945259094,1.05524945259094,0.00915724
274.6,-0.02256082,0.656238317489624,0.656238317489624,0.007465179
274.7,-0.022387657,1.26500189304352,1.26500189304352,0.0057861046
274.8,-0.022215825,0.713235855102539,0.713235855102539,0.0041199178
274.9,-0.02204531,0.955478250980377,0.955478250980377,0.0024665194
275,-0.021876106,0.802751958370209,0.802751958370209,0.0008258115
275.1,-0.021708198,1.13118994235992,1.13118994235992,-0.0008023034
275.2,-0.02154158,0.773253381252289,0.773253381252289,-0.002417922
275.3,-0.021376241,0.753234684467316,0.753234684467316,-0.0040211403
275.4,-0.021212172,0.966347396373749,0.966347396373749,-0.005612053
275.5,-0.021049362,0.632080316543579,0.632080316543579,-0.007190755
275.6,-0.0208878,1.10705041885376,1.10705041885376,-0.00875734
275.7,-0.020727478,0.374516069889069,0.374516069889069,-0.010311901
275.8,-0.020568388,0.863435447216034,0.863435447216034,-0.01185453
275.9,-0.02041052,0.679294168949127,0.679294168949127,-0.013385319
276,-0.020253861,-0.087933585047722,-0.087933585047722,-0.014904358
276.1,-0.020098405,0.09575978666544,0.09575978666544,-0.016411738
276.2,-0.019944144,-0.072876416146755,-0.072876416146755,-0.01790755
276.3,-0.019791065,0.251238256692886,0.251238256692886,-0.01939188
276.4,-0.019639162,-0.204252302646637,-0.204252302646637,-0.020864816
276.5,-0.019488424,0.237776815891266,0.237776815891266,-0.022326449
276.6,-0.019338844,-0.111531123518944,-0.111531123518944,-0.023776863
276.7,-0.019190412,-0.5986288189888,-0.5986288189888,-0.025216144
276.8,-0.01904312,-0.165188506245613,-0.165188506245613,-0.026644377
276.9,-0.018896956,-0.317410945892334,-0.317410945892334,-0.028061649
277,-0.018751916,0.033402249217033,0.033402249217033,-0.029468043
277.1,-0.018607989,0.061565592885017,0.061565592885017,-0.03086364
277.2,-0.018465165,-0.159414261579514,-0.159414261579514,-0.03224853
277.3,-0.01832344,-0.611640453338623,-0.611640453338623,-0.033622786
277.4,-0.018182801,0.12707431614399,0.12707431614399,-0.034986496
277.5,-0.01804324,-0.08660539239645,-0.08660539239645,-0.03633974
277.6,-0.017904753,0.096120707690716,0.096120707690716,-0.037682597
277.7,-0.017767329,0.319399327039719,0.319399327039719,-0.039015148
277.8,-0.017630957,-0.185730397701263,-0.185730397701263,-0.04033747
277.9,-0.017495634,0.069184750318527,0.069184750318527,-0.04164964
278,-0.017361348,-0.08009783923626,-0.08009783923626,-0.04295174
278.1,-0.017228095,0.097889050841332,0.097889050841332,-0.04424385
278.2,-0.017095864,-0.245922982692718,-0.245922982692718,-0.04552604
278.3,-0.016964646,-0.069345198571682,-0.069345198571682,-0.046798386
278.4,-0.016834438,-0.587165296077728,-0.587165296077728,-0.04806097
278.5,-0.016705226,0.111486837267876,0.111486837267876,-0.049313862
278.6,-0.01657701,-0.068602792918682,-0.068602792918682,-0.050557137
278.7,-0.016449774,0.101012676954269,0.101012676954269,-0.05179087
278.8,-0.016323516,-0.540872752666473,-0.540872752666473,-0.053015135
278.9,-0.016198227,0.001892864704132,0.001892864704132,-0.05423
279,-0.016073901,0.120168969035149,0.120168969035149,-0.055435542
279.1,-0.015950529,-0.239868700504303,-0.239868700504303,-0.056631833
279.2,-0.015828103,0.228098511695862,0.228098511695862,-0.05781894
279.3,-0.015706616,-0.210540235042572,-0.210540235042572,-0.05899694
279.4,-0.015586062,-0.233355537056923,-0.233355537056923,-0.060165893
279.5,-0.015466434,-0.162309288978577,-0.162309288978577,-0.061325874
279.6,-0.015347724,0.075549140572548,0.075549140572548,-0.062476955
279.7,-0.015229925,-0.25199356675148,-0.25199356675148,-0.0636192
279.8,-0.01511303,0.224803745746613,0.224803745746613,-0.064752676
279.9,-0.0149970325,-0.060048673301935,-0.060048673301935,-0.06587745
280,-0.014881925,-0.192461386322975,-0.192461386322975,-0.066993594
280.1,-0.014767701,-0.151196822524071,-0.151196822524071,-0.068101175
280.2,-0.014654354,0.078568816184998,0.078568816184998,-0.069200255
280.3,-0.0145418765,-0.099786140024662,-0.099786140024662,-0.07029089
280.4,-0.014430263,0.266164153814316,0.266164153814316,-0.071373165
280.5,-0.014319506,-0.103817231953144,-0.103817231953144,-0.07244712
280.6,-0.014209598,-0.30073407292366,-0.30073407292366,-0.073512845
280.7,-0.014100535,0.211559146642685,0.211559146642685,-0.07457039
280.8,-0.013992309,-0.21503458917141,-0.21503458917141,-0.07561981
280.9,-0.013884912,-0.234576821327209,-0.234576821327209,-0.07666118
281,-0.013778341,-0.066262029111385,-0.066262029111385,-0.07769455
281.1,-0.013672587,-0.586327493190765,-0.586327493190765,-0.078719996
281.2,-0.013567646,-0.039672374725342,-0.039672374725342,-0.07973757
281.3,-0.013463509,-0.109678372740746,-0.109678372740746,-0.080747336
281.4,-0.0133601725,0.089850917458534,0.089850917458534,-0.08174934
281.5,-0.013257628,0.295457303524017,0.295457303524017,-0.08274367
281.6,-0.013155871,-0.314409732818604,-0.314409732818604,-0.083730355
281.7,-0.013054895,0.034217797219753,0.034217797219753,-0.08470947
281.8,-0.012954695,-0.263224840164185,-0.263224840164185,-0.08568108
281.9,-0.012855263,0.373138666152954,0.373138666152954,-0.08664522
282,-0.012756594,-0.171127423644066,-0.171127423644066,-0.08760197
282.1,-0.012658684,0.073152929544449,0.073152929544449,-0.088551365
282.2,-0.012561523,-0.374818116426468,-0.374818116426468,-0.08949348
282.3,-0.012465109,0.017802588641644,0.017802588641644,-0.09042837
282.4,-0.012369435,-0.267685443162918,-0.267685443162918,-0.09135608
282.5,-0.012274495,0.220539674162865,0.220539674162865,-0.09227666
282.6,-0.012180285,-0.212594240903854,-0.212594240903854,-0.09319018
282.7,-0.012086797,-0.233913689851761,-0.233913689851761,-0.09409669
282.8,-0.011994027,-0.162460952997208,-0.162460952997208,-0.09499624
282.9,-0.011901968,0.075507923960686,0.075507923960686,-0.09588889
283,-0.011810617,0.140172928571701,0.140172928571701,-0.09677469
283.1,-0.011719966,-0.205219388008118,-0.205219388008118,-0.09765369
283.2,-0.011630011,-0.231909662485123,-0.231909662485123,-0.098525934
283.3,-0.011540747,-0.631340146064758,-0.631340146064758,-0.09939149
283.4,-0.011452167,0.121721178293228,0.121721178293228,-0.1002504
283.5,-0.011364268,0.304117649793625,0.304117649793625,-0.101102725
283.6,-0.011277043,-0.18988299369812,-0.18988299369812,-0.1019485
283.7,-0.011190488,-0.054117053747177,-0.054117053747177,-0.102787785
283.8,-0.011104598,-0.583027243614197,-0.583027243614197,-0.10362063
283.9,-0.011019366,-0.038775578141213,-0.038775578141213,-0.10444709
284,-0.010934789,0.434129893779755,0.434129893779755,-0.1052672
284.1,-0.01085086,-0.154553830623627,-0.154553830623627,-0.10608101
284.2,-0.010767576,0.077656581997871,0.077656581997871,-0.10688858
284.3,-0.010684932,-0.0777957290411,-0.0777957290411,-0.10768995
284.4,-0.01060292,-0.197283923625946,-0.197283923625946,-0.10848517
284.5,-0.0105215395,-0.326132446527481,-0.326132446527481,-0.10927428
284.6,-0.010440784,0.204657450318336,0.204657450318336,-0.11005734
284.7,-0.010360647,-0.216910034418106,-0.216910034418106,-0.11083439
284.8,-0.010281125,0.060712087899447,0.060712087899447,-0.11160547
284.9,-0.010202214,0.068986691534519,0.068986691534519,-0.11237064
285,-0.0101239085,-0.15739768743515,-0.15739768743515,-0.113129936
285.1,-0.010046204,-0.315293878316879,-0.315293878316879,-0.1138834
285.2,-0.009969096,0.207602694630623,0.207602694630623,-0.11463108
285.3,-0.009892579,-0.064722836017609,-0.064722836017609,-0.11537302
285.4,-0.00981665,0.10206700861454,0.10206700861454,-0.116109274
285.5,-0.009741304,-0.366961061954498,-0.366961061954498,-0.11683987
285.6,-0.009666537,0.019937641918659,0.019937641918659,-0.117564864
285.7,-0.009592342,-0.267105281352997,-0.267105281352997,-0.118284285
285.8,-0.009518718,0.372084200382233,0.372084200382233,-0.11899819
285.9,-0.009445659,-0.075034812092781,-0.075034812092781,-0.119706616
286,-0.00937316,-0.588711380958557,-0.588711380958557,-0.1204096
286.1,-0.009301217,-0.1624935567379,-0.1624935567379,-0.12110719
286.2,-0.009229828,-0.316678613424301,-0.316678613424301,-0.12179943
286.3,-0.009158986,0.033601254224777,0.033601254224777,-0.12248635
286.4,-0.009088688,-0.089767202734947,-0.089767202734947,-0.12316801
286.5,-0.009018929,-0.200537011027336,-0.200537011027336,-0.12384442
286.6,-0.008949705,-0.230637297034264,-0.230637297034264,-0.12451565
286.7,-0.008881013,-0.305982321500778,-0.305982321500778,-0.12518173
286.8,-0.0088128485,0.036507837474346,0.036507837474346,-0.12584269
286.9,-0.0087452065,-0.262602537870407,-0.262602537870407,-0.12649858
287,-0.008678084,0.221920892596245,0.221920892596245,-0.12714943
287.1,-0.008611477,-0.060832049697638,-0.060832049697638,-0.1277953
287.2,-0.008545381,-0.19267426431179,-0.19267426431179,-0.12843621
287.3,-0.008479792,-0.447053223848343,-0.447053223848343,-0.12907219
287.4,-0.008414706,-0.001826375722885,-0.001826375722885,-0.1297033
287.5,-0.008350121,-0.273019373416901,-0.273019373416901,-0.13032955
287.6,-0.008286031,0.2190902531147,0.2190902531147,-0.130951
287.7,-0.008222433,-0.21298810839653,-0.21298810839653,-0.13156769
287.8,-0.008159323,-0.082633852958679,-0.082633852958679,-0.13217963
287.9,-0.008096697,-0.121352598071098,-0.121352598071098,-0.13278688
288,-0.008034552,0.086678594350815,0.086678594350815,-0.13338947
288.1,-0.007972884,-0.24896927177906,-0.24896927177906,-0.13398744
288.2,-0.00791169,0.225625559687614,0.225625559687614,-0.13458082
288.3,-0.007850965,-0.21121221780777,-0.21121221780777,-0.13516964
288.4,-0.0077907057,-0.233538150787354,-0.233538150787354,-0.13575394
288.5,-0.007730909,-0.162358909845352,-0.162358909845352,-0.13633376
288.6,-0.007671572,0.075535655021668,0.075535655021668,-0.13690913
288.7,-0.00761269,-0.100610360503197,-0.100610360503197,-0.13748008
288.8,-0.00755426,0.265940189361572,0.265940189361572,-0.13804665
288.9,-0.0074962783,-0.10387808829546,-0.10387808829546,-0.13860887
289,-0.007438742,-0.300750613212585,-0.300750613212585,-0.13916679
289.1,-0.007381647,0.362941533327103,0.362941533327103,-0.13972041
289.2,-0.0073249904,-0.173898369073868,-0.173898369073868,-0.14026977
289.3,-0.0072687683,0.072399958968163,0.072399958968163,-0.14081493
289.4,-0.0072129783,-0.375022709369659,-0.375022709369659,-0.1413559
289.5,-0.007157616,0.017746992409229,0.017746992409229,-0.14189273
289.6,-0.007102679,-0.171321406960487,-0.171321406960487,-0.14242543
289.7,-0.0070481636,-0.145452305674553,-0.145452305674553,-0.14295404
289.8,-0.0069940663,0.231516689062119,0.231516689062119,-0.1434786
289.9,-0.0069403844,-0.209611386060715,-0.209611386060715,-0.14399913
290,-0.0068871146,-0.059477992355824,-0.059477992355824,-0.14451566
290.1,-0.0068342537,0.103492230176926,0.103492230176926,-0.14502823
290.2,-0.0067817983,-0.540198981761932,-0.540198981761932,-0.14553687
290.3,-0.006729746,0.146487608551979,0.146487608551979,-0.1460416
290.4,-0.0066780928,-0.232716947793961,-0.232716947793961,-0.14654246
290.5,-0.006626836,0.056416764855385,0.056416764855385,-0.14703946
290.6,-0.006575973,0.012811750173569,0.012811750173569,-0.14753266
290.7,-0.0065254997,-0.564840197563171,-0.564840197563171,-0.14802207
290.8,-0.006475414,-0.329632014036179,-0.329632014036179,-0.14850773
290.9,-0.006425713,-0.037084318697453,-0.037084318697453,-0.14898966
291,-0.0063763936,0.109577424824238,0.109577424824238,-0.14946789
291.1,-0.0063274526,-0.242746815085411,-0.242746815085411,-0.14994244
291.2,-0.0062788874,-0.068482115864754,-0.068482115864754,-0.15041336
291.3,-0.0062306947,-0.043366204947233,-0.043366204947233,-0.15088066
291.4,-0.006182872,-0.580105841159821,-0.580105841159821,-0.15134439
291.5,-0.006135416,0.135643437504768,0.135643437504768,-0.15180454
291.6,-0.006088325,-0.235663712024689,-0.235663712024689,-0.15226117
291.7,-0.006041595,0.055616013705731,0.055616013705731,-0.15271428
291.8,-0.0059952238,-0.379583537578583,-0.379583537578583,-0.15316392
291.9,-0.005949208,-0.2792908847332,-0.2792908847332,-0.15361011
292,-0.0059035458,-0.492828518152237,-0.492828518152237,-0.15405288
292.1,-0.005858234,0.159359931945801,0.159359931945801,-0.15449224
292.2,-0.0058132703,-0.229219049215317,-0.229219049215317,-0.15492824
292.3,-0.0057686516,0.057367272675037,0.057367272675037,-0.15536089
292.4,-0.005724375,-0.083309091627598,-0.083309091627598,-0.15579022
292.5,-0.0056804386,-0.198782101273537,-0.198782101273537,-0.15621625
292.6,-0.005636839,-0.622338116168976,-0.622338116168976,-0.15663901
292.7,-0.0055935746,0.12416735291481,0.12416735291481,-0.15705854
292.8,-0.005550642,-0.238782197237015,-0.238782197237015,-0.15747483
292.9,-0.0055080387,0.054768607020378,0.054768607020378,-0.15788794
293,-0.0054657627,-0.084015242755413,-0.084015242755413,-0.15829787
293.1,-0.0054238113,-0.047587133944035,-0.047587133944035,-0.15870465
293.2,-0.0053821816,-0.581252813339233,-0.581252813339233,-0.15910831
293.3,-0.0053408714,0.135331764817238,0.135331764817238,-0.15950888
293.4,-0.0052998783,-0.235748410224914,-0.235748410224914,-0.15990637
293.5,-0.0052592,0.206979870796204,0.206979870796204,-0.16030082
293.6,-0.0052188337,0.349523901939392,0.349523901939392,-0.16069223
293.7,-0.0051787775,-0.177544429898262,-0.177544429898262,-0.16108063
293.8,-0.0051390287,-0.224389344453812,-0.224389344453812,-0.16146606
293.9,-0.005099585,-0.159872844815254,-0.159872844815254,-0.16184853
294,-0.0050604437,0.076211214065552,0.076211214065552,-0.16222806
294.1,-0.005021603,-0.251813650131226,-0.251813650131226,-0.16260469
294.2,-0.0049830605,0.22485263645649,0.22485263645649,-0.16297841
294.3,-0.004944814,0.180755436420441,0.180755436420441,-0.16334927
294.4,-0.0049068606,-0.367816805839539,-0.367816805839539,-0.16371728
294.5,-0.004869199,0.193330258131027,0.193330258131027,-0.16408248
294.6,-0.004831826,-0.21998804807663,-0.21998804807663,-0.16444486
294.7,-0.00479474,0.059875678271055,0.059875678271055,-0.16480447
294.8,-0.004757939,0.309550225734711,0.309550225734711,-0.16516131
294.9,-0.00472142,-0.188406765460968,-0.188406765460968,-0.16551542
295,-0.004685181,-0.227341055870056,-0.227341055870056,-0.1658668
295.1,-0.004649221,-0.160674929618835,-0.160674929618835,-0.16621551
295.2,-0.0046135364,0.075993254780769,0.075993254780769,-0.16656151
295.3,-0.004578126,0.140304803848267,0.140304803848267,-0.16690488
295.4,-0.0045429873,-0.060771878808737,-0.060771878808737,-0.1672456
295.5,-0.0045081186,-0.1926579028368,-0.1926579028368,-0.1675837
295.6,-0.004473517,-0.324875384569168,-0.324875384569168,-0.16791922
295.7,-0.004439181,0.356385946273804,0.356385946273804,-0.16825217
295.8,-0.004405109,-0.175679758191109,-0.175679758191109,-0.16858254
295.9,-0.0043712985,0.0719158872962,0.0719158872962,-0.1689104
296,-0.004337747,0.312821984291077,0.312821984291077,-0.16923572
296.1,-0.0043044533,-0.331929415464401,-0.331929415464401,-0.16955855
296.2,-0.004271415,-0.266341507434845,-0.266341507434845,-0.16987891
296.3,-0.0042386306,-0.171272814273834,-0.171272814273834,-0.17019682
296.4,-0.0042060977,0.073113419115543,0.073113419115543,-0.17051227
296.5,-0.0041738143,-0.252655446529388,-0.252655446529388,-0.1708253
296.6,-0.004141779,0.224623888731003,0.224623888731003,-0.17113595
296.7,-0.0041099894,-0.507282972335815,-0.507282972335815,-0.17144419
296.8,-0.0040784436,-0.313991576433182,-0.313991576433182,-0.17175007
296.9,-0.0040471405,0.207956582307816,0.207956582307816,-0.1720536
297,-0.004016077,-0.064626678824425,-0.064626678824425,-0.17235482
297.1,-0.003985252,0.102093137800694,0.102093137800694,-0.1726537
297.2,-0.0039546643,-0.36695396900177,-0.36695396900177,-0.17295031
297.3,-0.0039243107,0.019939571619034,0.019939571619034,-0.17324463
297.4,-0.0038941903,-0.562903344631195,-0.562903344631195,-0.17353669
297.5,-0.0038643011,0.140317991375923,0.140317991375923,-0.17382652
297.6,-0.0038346413,-0.234393462538719,-0.234393462538719,-0.17411411
297.7,-0.003805209,0.055961191654205,0.055961191654205,-0.17439951
297.8,-0.0037760027,-0.379489749670029,-0.379489749670029,-0.1746827
297.9,-0.0037470206,-0.279265403747559,-0.279265403747559,-0.17496373
298,-0.003718261,-0.252030730247498,-0.252030730247498,-0.1752426
298.1,-0.0036897222,-0.167384028434753,-0.167384028434753,-0.17551933
298.2,-0.0036614023,0.074170142412186,0.074170142412186,-0.17579393
298.3,-0.0036332996,0.291196256875992,0.291196256875992,-0.17606643
298.4,-0.0036054128,-0.31556761264801,-0.31556761264801,-0.17633684
298.5,-0.00357774,-0.261895388364792,-0.261895388364792,-0.17660517
298.6,-0.0035502797,-0.247310638427734,-0.247310638427734,-0.17687145
298.7,-0.00352303,-0.014714539051056,-0.014714539051056,-0.17713568
298.8,-0.0034959896,0.115656122565269,0.115656122565269,-0.17739786
298.9,-0.0034691566,0.151082679629326,0.151082679629326,-0.17765805
299,-0.0034425296,-0.3536416888237,-0.3536416888237,-0.17791624
299.1,-0.003416107,-0.272241532802582,-0.272241532802582,-0.17817245
299.2,-0.0033898873,-0.642299771308899,-0.642299771308899,-0.1784267
299.3,-0.0033638687,0.118743032217026,0.118743032217026,-0.17867899
299.4,-0.0033380499,-0.240256175398827,-0.240256175398827,-0.17892934
299.5,-0.0033124292,0.054368071258068,0.054368071258068,-0.17917778
299.6,-0.003287005,-0.228535756468773,-0.228535756468773,-0.1794243
299.7,-0.0032617762,-0.238245591521263,-0.238245591521263,-0.17966893
299.8,-0.003236741,-0.633061826229095,-0.633061826229095,-0.17991169
299.9,-0.0032118978,0.121253326535225,0.121253326535225,-0.18015258
300,0.5515858,-0.248775005340576,-0.248775005340576,-0.13878365
300.1,0.48185936,0.048627056181431,0.048627056181431,-0.10264419
300.2,0.3768837,-0.262735426425934,-0.262735426425934,-0.07437792
300.3,0.26097333,-0.047403126955032,-0.047403126955032,-0.054804914
300.4,0.1498975,-0.381067007780075,-0.381067007780075,-0.043562602
